id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
290,5524,8e6fc2f828da2c25,2abebcdba35e386d,retrieve,2024-11-06 16:02:44.217293,2024-11-06 16:02:44.295604,[],OK,,1730908964.217293,1730908964.295604,0,1,1,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,"['2024-11-06 16:02:44,273 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:02:44,278 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,279 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,279 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,280 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,280 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,280 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,280 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,283 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,283 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:02:44,284 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,286 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,286 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,287 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,287 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,287 - httpcore.connection - [_trace.py:85] - DEBUG']",11.0,1740,0.07831096649169922
291,5524,de278de09f805f76,8e6fc2f828da2c25,embedding,2024-11-06 16:02:44.218031,2024-11-06 16:02:44.268359,[],OK,,1730908964.218031,1730908964.268359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1740,0.05032801628112793
292,5524,f6b9576056c725d9,2abebcdba35e386d,reranking,2024-11-06 16:02:44.312678,2024-11-06 16:02:44.602974,[],OK,,1730908964.312678,1730908964.602974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1740,0.2902958393096924
293,5524,7cd90b1cf5abf21c,2abebcdba35e386d,llm,2024-11-06 16:02:44.609045,2024-11-06 16:02:45.690167,[],OK,,1730908964.609045,1730908965.690167,0,1,0,0,0,0,0,1,0,10,0,1,0,1,1,1,1,1,"['2024-11-06 16:02:44,611 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 16:02:44,612 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,612 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,613 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,613 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:44,613 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:45,685 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:45,686 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:02:45,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:45,687 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:45,687 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:45,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:45,688 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 16:02:44,678 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 16:02:44,681 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 16:02:45,243 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 16:02:45,665 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 16:02:45,686 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.0811219215393066
294,5524,a79e431fc6adad4a,7cd90b1cf5abf21c,llm_request,2024-11-06 16:02:44.678463,2024-11-06 16:02:45.664720,[],OK,,1730908964.678463,1730908965.66472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.9862570762634277
295,5524,b9b30f5111e7e399,a79e431fc6adad4a,llm_scheduler,2024-11-07 00:02:44.701203,2024-11-07 00:02:44.723944,[],OK,,1730908964.701203,1730908964.7239437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.8,1740,0.022740602493286133
296,5524,bbb46f2d9ed750f1,a79e431fc6adad4a,llm_generate,2024-11-07 00:02:45.226247,2024-11-07 00:02:45.639204,[],OK,,1730908965.226247,1730908965.6392038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.8,1740,0.41295671463012695
297,5526,587c8b6672c6ad07,,query,2024-11-06 16:02:55.398369,2024-11-06 16:03:03.003392,[],OK,,1730908975.398369,1730908983.003392,0,2,4,1,1,1,4,1,1,20,0,1,2,1,1,1,1,1,"['2024-11-06 16:02:55,455 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:02:55,459 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,461 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,461 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,462 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,462 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,462 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,462 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,465 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,465 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:02:55,465 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,467 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,467 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,467 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,468 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,468 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,483 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:02:55,486 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 16:02:55,786 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:02:55,787 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 16:02:55,788 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 16:02:55,790 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 16:02:55,791 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,986 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,987 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:02:58,987 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,989 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 16:02:58,997 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:02:58,998 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 16:03:01,000 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 16:03:03,003 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 16:02:55,858 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 16:02:55,860 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 16:02:56,471 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 16:02:58,966 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 16:02:58,987 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,7.60502290725708
298,5526,b8b2fe1eb196a764,587c8b6672c6ad07,retrieve,2024-11-06 16:02:55.399134,2024-11-06 16:02:55.475054,[],OK,,1730908975.399134,1730908975.475054,0,1,1,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,"['2024-11-06 16:02:55,455 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:02:55,459 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,461 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,461 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,462 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,462 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,462 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,462 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,465 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,465 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:02:55,465 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,467 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,467 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,467 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,468 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,468 - httpcore.connection - [_trace.py:85] - DEBUG']",10.8,1740,0.07592010498046875
299,5526,2c028e742c85530a,b8b2fe1eb196a764,embedding,2024-11-06 16:02:55.399851,2024-11-06 16:02:55.449843,[],OK,,1730908975.399851,1730908975.449843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.8,1740,0.04999184608459473
300,5526,98601157c2d2e7a0,587c8b6672c6ad07,reranking,2024-11-06 16:02:55.489301,2024-11-06 16:02:55.782432,[],OK,,1730908975.489301,1730908975.782432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.8,1740,0.29313111305236816
301,5526,80076488a3c0a214,587c8b6672c6ad07,llm,2024-11-06 16:02:55.788511,2024-11-06 16:02:58.991151,[],OK,,1730908975.788511,1730908978.991151,0,1,0,0,0,0,0,1,0,10,0,1,0,1,1,1,1,1,"['2024-11-06 16:02:55,790 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 16:02:55,791 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:55,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,986 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,987 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:02:58,987 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:02:58,989 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 16:02:55,858 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 16:02:55,860 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 16:02:56,471 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 16:02:58,966 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 16:02:58,987 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.2026400566101074
302,5526,03e982fa4696db0e,80076488a3c0a214,llm_request,2024-11-06 16:02:55.858032,2024-11-06 16:02:58.965604,[],OK,,1730908975.858032,1730908978.965604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,3.107572078704834
303,5526,5cd8d26de978f72d,03e982fa4696db0e,llm_scheduler,2024-11-07 00:02:55.881507,2024-11-07 00:02:55.904983,[],OK,,1730908975.8815074,1730908975.9049826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],29.0,1740,0.023475170135498047
304,5526,cb03b10f929d926a,03e982fa4696db0e,llm_generate,2024-11-07 00:02:56.453428,2024-11-07 00:02:58.940924,[],OK,,1730908976.453428,1730908978.940924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],29.0,1740,2.4874958992004395
305,5527,7cbfefb0dfb31009,,query,2024-11-06 16:03:03.016162,2024-11-06 16:03:08.504398,[],OK,,1730908983.016162,1730908988.504398,0,2,4,1,1,1,4,1,1,20,0,1,2,1,1,1,1,1,"['2024-11-06 16:03:03,072 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:03:03,076 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,078 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,082 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:03:03,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,086 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,086 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,100 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:03:03,103 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 16:03:03,399 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:03:03,400 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 16:03:03,400 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 16:03:03,403 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,488 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,488 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:03:04,489 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,489 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,490 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,490 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,490 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 16:03:04,498 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:03:04,499 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 16:03:06,501 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 16:03:08,504 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 16:03:03,471 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 16:03:03,474 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 16:03:03,970 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 16:03:04,467 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 16:03:04,489 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,5.48823618888855
306,5527,6769bd911c376288,7cbfefb0dfb31009,retrieve,2024-11-06 16:03:03.016913,2024-11-06 16:03:03.093761,[],OK,,1730908983.016913,1730908983.093761,0,1,1,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,"['2024-11-06 16:03:03,072 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:03:03,076 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,078 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,082 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:03:03,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,086 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,086 - httpcore.connection - [_trace.py:85] - DEBUG']",11.0,1740,0.07684803009033203
307,5527,3064da2489183d18,6769bd911c376288,embedding,2024-11-06 16:03:03.017623,2024-11-06 16:03:03.067001,[],OK,,1730908983.017623,1730908983.067001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1740,0.049378156661987305
308,5527,9e4718ee6bbc2502,7cbfefb0dfb31009,reranking,2024-11-06 16:03:03.107282,2024-11-06 16:03:03.395313,[],OK,,1730908983.107282,1730908983.395313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1740,0.28803110122680664
309,5527,c2651915a76de812,7cbfefb0dfb31009,llm,2024-11-06 16:03:03.400921,2024-11-06 16:03:04.492558,[],OK,,1730908983.400921,1730908984.492558,0,1,0,0,0,0,0,1,0,10,0,1,0,1,1,1,1,1,"['2024-11-06 16:03:03,403 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:03,404 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,488 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,488 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:03:04,489 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,489 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,490 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,490 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:04,490 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 16:03:03,471 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 16:03:03,474 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 16:03:03,970 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 16:03:04,467 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 16:03:04,489 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.0916368961334229
310,5527,43f2636e72050a31,c2651915a76de812,llm_request,2024-11-06 16:03:03.471624,2024-11-06 16:03:04.466994,[],OK,,1730908983.471624,1730908984.466994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.9953701496124268
311,5527,20fb2cac6d24972b,43f2636e72050a31,llm_scheduler,2024-11-07 00:03:03.493017,2024-11-07 00:03:03.514409,[],OK,,1730908983.4930167,1730908983.514409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.0,1740,0.021392345428466797
312,5527,46f8d927a6b76020,43f2636e72050a31,llm_generate,2024-11-07 00:03:03.953102,2024-11-07 00:03:04.441263,[],OK,,1730908983.953102,1730908984.4412632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.0,1740,0.4881610870361328
313,5528,5c839da4b654ee44,,query,2024-11-06 16:03:08.517251,2024-11-06 16:03:14.096549,[],OK,,1730908988.517251,1730908994.096549,0,2,4,1,1,1,4,1,1,20,0,1,2,1,1,1,1,1,"['2024-11-06 16:03:08,573 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:03:08,578 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,579 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,580 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,580 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,583 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,583 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:03:08,584 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,585 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,585 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,586 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,586 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,600 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:03:08,602 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 16:03:08,906 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:03:08,907 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 16:03:08,907 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 16:03:08,910 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 16:03:08,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:08,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:10,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:10,080 - httpx - [_client.py:1786] - INFO', '2024-11-06 16:03:10,081 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:10,081 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:10,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:10,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 16:03:10,082 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 16:03:10,090 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 16:03:10,091 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 16:03:12,093 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 16:03:14,096 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 16:03:08,979 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 16:03:08,981 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 16:03:09,570 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 16:03:10,060 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 16:03:10,081 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,5.57929801940918
