id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
178,1007,3b32e358c7e028a4,478a6425c7424def,retrieve,2024-10-31 02:11:16.869083,2024-10-31 02:11:17.950653,[],OK,,1730340676.869083,1730340677.950653,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,"['2024-10-31 02:11:16,928 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:16,934 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,935 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,936 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,936 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,936 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,937 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,937 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,939 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,939 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:16,939 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,941 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,941 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,942 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,942 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:16,942 - httpcore.connection - [_trace.py:85] - DEBUG']",12.6,1005,1.0815701484680176
179,1007,1dbc1b9ee6c8f787,3b32e358c7e028a4,embedding,2024-10-31 02:11:16.869848,2024-10-31 02:11:16.921247,[],OK,,1730340676.869848,1730340676.921247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.6,1005,0.05139899253845215
180,1007,fec1281b0fe78216,478a6425c7424def,reranking,2024-10-31 02:11:17.967512,2024-10-31 02:11:18.347646,[],OK,,1730340677.967512,1730340678.347646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.6,1005,0.38013410568237305
181,1007,c10ab55b8956b37b,478a6425c7424def,llm,2024-10-31 02:11:18.353939,2024-10-31 02:11:19.344496,[],OK,,1730340678.353939,1730340679.344496,0,0,1,0,1,0,0,10,4,1,0,0,0,1,1,1,1,1,"['2024-10-31 02:11:18,357 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:11:18,358 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:18,358 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:18,358 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:18,359 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:18,359 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:18,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:18,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:18,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:18,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:19,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:19,340 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:19,341 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:19,341 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:19,341 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:19,342 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:19,342 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:11:18,421 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:11:18,423 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:11:18,956 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:11:19,317 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:11:19,340 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9905569553375244
182,1007,e55b4a61c26b8d54,c10ab55b8956b37b,llm_request,2024-10-31 02:11:18.421019,2024-10-31 02:11:19.317055,[],OK,,1730340678.421019,1730340679.317055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.89603590965271
183,1007,afee192797e86259,e55b4a61c26b8d54,llm_scheduler,2024-10-31 10:11:18.440962,2024-10-31 10:11:18.460905,[],OK,,1730340678.4409623,1730340678.4609053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.0199429988861084
184,1007,814f8192543231b9,e55b4a61c26b8d54,llm_generate,2024-10-31 10:11:18.937549,2024-10-31 10:11:19.287501,[],OK,,1730340678.937549,1730340679.287501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.34995198249816895
185,1008,413a7fb821b22162,,query,2024-10-31 02:11:23.371521,2024-10-31 02:11:29.857087,[],OK,,1730340683.371521,1730340689.857087,1,4,1,1,1,0,0,20,8,2,1,1,2,1,1,1,1,1,"['2024-10-31 02:11:23,430 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:23,435 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,436 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,438 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,438 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,440 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,441 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:23,441 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,443 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,444 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,460 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:24,464 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:11:24,853 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:24,854 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:11:24,854 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:11:24,857 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:11:24,858 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,840 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:25,840 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,841 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,841 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,842 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:11:25,850 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:25,852 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:11:27,854 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:11:29,856 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:11:24,924 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:11:24,926 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:11:25,458 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:11:25,817 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:11:25,840 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.485565900802612
186,1008,d200ae47e1142da7,413a7fb821b22162,retrieve,2024-10-31 02:11:23.372572,2024-10-31 02:11:24.450866,[],OK,,1730340683.372572,1730340684.450866,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,"['2024-10-31 02:11:23,430 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:23,435 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,436 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,438 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,438 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,440 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,441 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:23,441 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,443 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,443 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:23,444 - httpcore.connection - [_trace.py:85] - DEBUG']",11.8,1005,1.078294038772583
187,1008,4052cbf8cfbb7769,d200ae47e1142da7,embedding,2024-10-31 02:11:23.373508,2024-10-31 02:11:23.424941,[],OK,,1730340683.373508,1730340683.424941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.05143308639526367
188,1008,bfd1a09383b93959,413a7fb821b22162,reranking,2024-10-31 02:11:24.469436,2024-10-31 02:11:24.848941,[],OK,,1730340684.469436,1730340684.848941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.3795051574707031
189,1008,fb71d9d2c341a258,413a7fb821b22162,llm,2024-10-31 02:11:24.855083,2024-10-31 02:11:25.844430,[],OK,,1730340684.855083,1730340685.84443,0,0,1,0,1,0,0,10,4,1,0,0,0,1,1,1,1,1,"['2024-10-31 02:11:24,857 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:11:24,858 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,859 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:24,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,840 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:25,840 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,841 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,841 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,842 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:25,842 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:11:24,924 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:11:24,926 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:11:25,458 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:11:25,817 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:11:25,840 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.989346981048584
190,1008,dc464899a40225c3,fb71d9d2c341a258,llm_request,2024-10-31 02:11:24.923892,2024-10-31 02:11:25.816351,[],OK,,1730340684.923892,1730340685.816351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8924589157104492
191,1008,2197d4475075eb6f,dc464899a40225c3,llm_scheduler,2024-10-31 10:11:24.943195,2024-10-31 10:11:24.962499,[],OK,,1730340684.943195,1730340684.9624991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],14.2,1005,0.01930403709411621
192,1008,0cd551fa893ad4c8,dc464899a40225c3,llm_generate,2024-10-31 10:11:25.439537,2024-10-31 10:11:25.787536,[],OK,,1730340685.4395368,1730340685.787536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],14.2,1005,0.34799909591674805
193,1009,71f2e73ded376a1c,,query,2024-10-31 02:11:29.871193,2024-10-31 02:11:36.330298,[],OK,,1730340689.871193,1730340696.330298,1,4,1,1,1,0,0,20,8,2,1,1,2,1,1,1,1,1,"['2024-10-31 02:11:29,905 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:29,909 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,910 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,910 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,913 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:29,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,914 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,914 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,914 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,914 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:30,932 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:30,935 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:11:31,330 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:31,330 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:11:31,331 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:11:31,336 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:11:31,337 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,337 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,337 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,314 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,315 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:32,315 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,316 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,316 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,316 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,317 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:11:32,324 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:32,325 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:11:34,327 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:11:36,330 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:11:31,400 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:11:31,402 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:11:31,936 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:11:32,292 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:11:32,315 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.459105014801025
194,1009,03c512335454512d,71f2e73ded376a1c,retrieve,2024-10-31 02:11:29.872004,2024-10-31 02:11:30.919766,[],OK,,1730340689.872004,1730340690.919766,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,"['2024-10-31 02:11:29,905 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:11:29,909 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,910 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,910 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,913 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:29,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,914 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,914 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,914 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:29,914 - httpcore.connection - [_trace.py:85] - DEBUG']",1.4,1005,1.0477619171142578
195,1009,ff53437685c0c33a,03c512335454512d,embedding,2024-10-31 02:11:29.872742,2024-10-31 02:11:29.900510,[],OK,,1730340689.872742,1730340689.90051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],1.4,1005,0.02776813507080078
196,1009,56a010143a1066d8,71f2e73ded376a1c,reranking,2024-10-31 02:11:30.941511,2024-10-31 02:11:31.324838,[],OK,,1730340690.941511,1730340691.324838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.4,1005,0.38332700729370117
197,1009,754c79763301482a,71f2e73ded376a1c,llm,2024-10-31 02:11:31.331747,2024-10-31 02:11:32.319027,[],OK,,1730340691.331747,1730340692.319027,0,0,1,0,1,0,0,10,4,1,0,0,0,1,1,1,1,1,"['2024-10-31 02:11:31,336 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:11:31,337 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,337 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,337 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:31,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,314 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,315 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:11:32,315 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,316 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,316 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,316 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:11:32,317 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:11:31,400 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:11:31,402 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:11:31,936 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:11:32,292 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:11:32,315 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9872798919677734
198,1009,2a8bc6f69f669919,754c79763301482a,llm_request,2024-10-31 02:11:31.400176,2024-10-31 02:11:32.291925,[],OK,,1730340691.400176,1730340692.291925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8917489051818848
199,1009,1cf64ec5d039e0ae,2a8bc6f69f669919,llm_scheduler,2024-10-31 10:11:31.420268,2024-10-31 10:11:31.440360,[],OK,,1730340691.420268,1730340691.4403603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.0,1005,0.020092248916625977
200,1009,621cfa6fb735005f,2a8bc6f69f669919,llm_generate,2024-10-31 10:11:31.917500,2024-10-31 10:11:32.263362,[],OK,,1730340691.9174995,1730340692.2633617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.0,1005,0.34586215019226074
