trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
5337,9.58225393295288,0.0866241455078125,0.0589170455932617,0.2874259948730469,1.1739318370819092,1.0708270072937012,0.0212688446044921,0.4967250823974609,7.0,3618.0,3625.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11301730304.0,134785622016.0,12.4,76011369472.0,8918412288.0,715950.0,182532.5,5.699999999999999,1811927040.0,47465263104.0,1.344302910725086,0.0,9244672.0,20926.0,8380.0,0.0,2299.1875,46068.0,1626.0,41.0,80.265,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,115.03,0.0,1740.0,8.200000000000001,5981483008.0,68942618624.0,4.437775274939901,1048576.0,593432576.0,14431.5,2301513.0,50.0,41465.1875,46068.0,40784.0,49.5,123.867,50.0,1627.5,0,0,1.0,8,3,6247,0.7330524,1940,0.7848268349965414
5339,9.761793851852415,0.0463778972625732,0.0278558731079101,0.286884069442749,1.3948729038238523,1.295306921005249,0.0224995613098144,0.7069683074951172,10.0,3771.0,3781.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11288668160.0,134785622016.0,12.4,76011369472.0,8937913344.0,715950.0,182902.5,5.6,1811927040.0,47465263104.0,1.344302910725086,0.0,9504768.0,20951.0,8606.0,0.0,2299.1875,46068.0,1626.0,41.0,78.809,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.5305,0.0,1740.0,15.4,5981483008.0,68942618624.0,4.437775274939901,1048576.0,600827904.0,14458.0,2330414.0,0.0,41465.1875,46068.0,40784.0,45.5,83.9855,0.0,1740.0,0,0,0.4553418012614796,4,6,6716,0.7176637499999999,2105,0.9987172484397888
5340,10.84504508972168,0.078125,0.0510661602020263,0.2925360202789306,2.435551166534424,2.3409340381622314,0.0218327045440673,1.8399195671081543,25.0,3121.0,3146.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11287148544.0,134785622016.0,12.4,76011369472.0,8945083392.0,715950.0,183041.5,5.9,1808875520.0,47465263104.0,1.34203893037291,0.0,9617408.0,20963.0,8714.0,0.0,2299.1875,46068.0,1626.0,41.0,78.9865,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.45,0.0,1740.0,26.15,5981483008.0,68942618624.0,4.437775274939901,1048576.0,607531008.0,14485.0,2356744.5,0.0,41465.1875,46068.0,40784.0,45.5,92.8005,0.0,1740.0,0,0,0.3473350878504879,7,14,5445,0.6373011833333334,1514,0.6653349865227938
5342,11.028244018554688,0.0735828876495361,0.0487809181213378,0.2937080860137939,2.6239399909973145,2.5252468585968018,0.0215365886688232,1.9951941967010496,27.0,3374.0,3401.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11351418880.0,134785622016.0,12.5,76011369472.0,8973474816.0,715950.0,183540.5,5.8,1812021248.0,47465263104.0,1.344372805420522,0.0,9873408.0,20988.0,8930.0,0.0,2299.1875,46068.0,1626.0,41.0,79.059,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.399,0.0,1740.0,27.85,5981483008.0,68942618624.0,4.437775274939901,1048576.0,616609792.0,14520.0,2392295.5,0.0,41465.1875,46068.0,40784.0,45.5,83.712,0.0,1740.0,0,0,0.2247214211307625,7,18,6698,0.7143644766666667,1865,0.9837262233098348
5343,10.433944940567017,0.0798621177673339,0.0502970218658447,0.296299934387207,2.0176658630371094,1.9197640419006348,0.0218021869659423,1.3847670555114746,19.0,3377.0,3396.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11300507648.0,134785622016.0,12.4,76011369472.0,8979229696.0,715950.0,183717.5,6.0,1812021248.0,47465263104.0,1.344372805420522,0.0,9998336.0,21001.0,9038.0,0.0,2299.1875,46068.0,1626.0,41.0,78.572,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.57,0.0,1740.0,21.7,5981483008.0,68942618624.0,4.437775274939901,1048576.0,621944832.0,14541.0,2413217.5,0.0,41465.1875,46068.0,40784.0,45.5,83.852,0.0,1740.0,0,0,0.1336306209562122,12,13,7312,0.8139437666666667,2214,0.9983587662378947
5345,12.954622983932495,0.0774981975555419,0.0504019260406494,0.2896130084991455,4.552824020385742,4.454166889190674,0.0220897197723388,3.8818681240081783,51.0,3619.0,3670.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11288827904.0,134785622016.0,12.4,76011369472.0,9000696832.0,715950.0,184107.0,5.3,1812545536.0,47465263104.0,1.344761784595124,0.0,10260480.0,21026.0,9244.0,0.0,2299.1875,46068.0,1626.0,41.0,78.5705,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.29599999999999,0.0,1740.0,47.45,5981483008.0,68942618624.0,4.437775274939901,1048576.0,638595072.0,14610.0,2478621.0,22.0,41465.1875,46068.0,40784.0,47.0,110.968,15.5,1740.0,0,0,0.207919973353258,8,42,6668,0.7445505,1995,0.9892545541127523
5346,9.168659925460815,0.0695741176605224,0.0491020679473876,0.2755148410797119,0.7971491813659668,0.7483229637145996,0.0107161998748779,0.2465531826019287,4.0,3312.0,3316.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11276242944.0,134785622016.0,12.4,76011369472.0,9020341248.0,715950.0,184398.0,4.8,1813069824.0,47465263104.0,1.3451507637697262,0.0,10366976.0,21040.0,9362.0,0.0,2299.1875,46068.0,1626.0,41.0,78.7265,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.4485,0.0,1740.0,9.1,5981483008.0,68942618624.0,4.437775274939901,1048576.0,640686080.0,14617.0,2486764.0,0.0,41465.1875,46068.0,40784.0,45.5,84.02699999999999,0.0,1740.0,0,0,0.0,10,2,4932,0.7388336000000001,1194,0.9997580647468567
5347,10.40148901939392,0.0736448764801025,0.049509048461914,0.2841949462890625,2.013345956802368,1.961288928985596,0.0112478733062744,1.46130633354187,20.0,3309.0,3329.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11320700928.0,134785622016.0,12.45,76011369472.0,9027025920.0,715950.0,184558.0,5.0,1813069824.0,47465263104.0,1.3451507637697262,0.0,10469376.0,21052.0,9470.0,0.0,2299.1875,46068.0,1626.0,41.0,78.7185,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.49549999999999,0.0,1740.0,21.6,5981483008.0,68942618624.0,4.437775274939901,1048576.0,646238208.0,14640.0,2508557.0,0.0,41465.1875,46068.0,40784.0,45.5,84.004,0.0,1740.0,0,0,0.3254266279888169,10,15,4522,0.7481188466666667,1639,0.9997647603352865
5348,10.386582136154177,0.0765891075134277,0.0497939586639404,0.2870550155639648,1.9909980297088623,1.940263032913208,0.0121991634368896,1.350191593170166,19.0,3811.0,3830.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11339167744.0,134785622016.0,12.5,76011369472.0,9039838208.0,715950.0,184824.0,5.2,1813069824.0,47465263104.0,1.3451507637697262,0.0,10608640.0,21065.0,9578.0,0.0,2299.1875,46068.0,1626.0,41.0,78.7175,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.5335,0.0,1740.0,21.5,5981483008.0,68942618624.0,4.437775274939901,1048576.0,651614208.0,14662.0,2529599.0,0.0,41465.1875,46068.0,40784.0,45.5,84.1095,0.0,1740.0,0,0,0.2734832767441462,12,14,6375,0.7944006166666666,2200,0.9968822002410889
5349,10.10238003730774,0.0770509243011474,0.0498208999633789,0.2902359962463379,1.7019779682159424,1.6515209674835205,0.0112440586090087,1.1288855075836182,16.0,3379.0,3395.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11314114560.0,134785622016.0,12.45,76011369472.0,9051362304.0,715950.0,185081.0,5.3,1813069824.0,47465263104.0,1.3451507637697262,0.0,10735616.0,21077.0,9687.0,0.0,2299.1875,46068.0,1626.0,41.0,78.7625,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,39.5,77.6305,0.0,1740.0,18.5,5981483008.0,68942618624.0,4.437775274939901,1048576.0,656281600.0,14681.0,2547872.0,0.0,41465.1875,46068.0,40784.0,45.5,83.98400000000001,0.0,1740.0,0,0,0.4761751345948129,5,8,6583,0.6134602833333334,1830,0.8968510429064432
5350,10.917168140411375,0.0762109756469726,0.0487909317016601,0.2892069816589355,2.513551950454712,2.4626729488372803,0.0119082927703857,1.858583211898804,25.0,3895.0,3920.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11298721792.0,134785622016.0,12.4,76011369472.0,9062052864.0,715950.0,185289.5,5.5,1813069824.0,47465263104.0,1.3451507637697262,0.0,10866688.0,21090.0,9794.0,0.0,2299.1875,46068.0,1626.0,41.0,78.8155,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,39.5,77.42750000000001,0.0,1740.0,26.75,5981483008.0,68942618624.0,4.437775274939901,1048576.0,663033856.0,14709.0,2574354.0,0.0,41465.1875,46068.0,40784.0,45.5,84.1165,0.0,1740.0,0,0,0.3132007163556104,7,12,6496,0.7329970333333332,2015,0.9968390266100565
5351,10.069442987442017,0.0792109966278076,0.0508511066436767,0.2945890426635742,1.6526658535003662,1.5582191944122314,0.0212848186492919,1.0785479545593262,15.0,2973.0,2988.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11283011584.0,134785622016.0,12.4,76011369472.0,9067791360.0,715950.0,185451.0,5.9,1813069824.0,47465263104.0,1.3451507637697262,0.0,10977280.0,21102.0,9903.0,0.0,2299.1875,46068.0,1626.0,41.0,78.548,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,39.5,77.798,0.0,1740.0,17.7,5981483008.0,68942618624.0,4.437775274939901,1048576.0,667435008.0,14726.0,2591628.0,0.0,41465.1875,46068.0,40784.0,45.5,84.0215,0.0,1740.0,0,0,0.3749999999999999,9,9,5988,0.7582415433333334,1505,0.34393520715336007
5352,9.413213968276978,0.068803071975708,0.0495460033416748,0.2750771045684814,1.0454390048980713,0.9528400897979736,0.0215206146240234,0.4954853057861328,7.0,2861.0,2868.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11285209088.0,134785622016.0,12.4,76011369472.0,9081943040.0,715950.0,185657.0,10.0,1813069824.0,47465263104.0,1.3451507637697262,0.0,11083776.0,21115.0,10009.0,0.0,2299.1875,46068.0,1626.0,41.0,78.499,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.448,0.0,1740.0,22.2,5981483008.0,68942618624.0,4.437775274939901,1048576.0,669986816.0,14735.0,2601562.0,0.0,41465.1875,46068.0,40784.0,45.0,83.958,0.0,1740.0,0,0,1.0,6,3,5568,0.7223025,1451,0.9721166292826334
5353,10.135479927062988,0.0740821361541748,0.0493597984313964,0.2905058860778808,1.7375900745391846,1.6420879364013672,0.0216045379638671,1.1635503768920898,16.0,3003.0,3019.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11207321600.0,134785622016.0,12.4,76011369472.0,9087517696.0,715950.0,185811.5,5.3,1810513920.0,47465263104.0,1.3432544902935413,0.0,11198464.0,21127.0,10107.0,0.0,2299.1875,46068.0,1626.0,41.0,80.2085,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.5,97.164,0.0,1740.0,17.7,5895888896.0,68942487552.0,4.374271385786324,1048576.0,672552960.0,14745.0,2611581.0,50.0,41465.1875,46068.0,40784.0,49.0,119.905,50.0,1620.0,0,0,0.3749999999999999,9,9,6056,0.7587372133333333,1548,0.6660492486165216
5354,9.641008853912354,0.0749318599700927,0.0493309497833251,0.2862179279327392,1.246635913848877,1.1457350254058838,0.021958589553833,0.6351363658905029,9.0,3217.0,3226.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11189530624.0,134785622016.0,12.4,76011369472.0,9102656512.0,715950.0,186087.5,5.3,1812086784.0,47465263104.0,1.3444214278173474,0.0,11319296.0,21139.0,10216.0,0.0,2299.1875,46068.0,1626.0,41.0,78.991,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,97.652,0.0,1740.0,12.6,5896413184.0,68942487552.0,4.374660364960927,1048576.0,676956160.0,14762.0,2628818.5,14.5,41465.1875,46068.0,40784.0,47.0,132.386,14.5,1732.5,0,0,0.7415816237971964,6,3,5574,0.7877333733333334,1656,0.99846883614858
5355,10.6773419380188,0.0755820274353027,0.0491118431091308,0.2948567867279053,2.266408920288086,2.170949935913086,0.0208640098571777,1.6921653747558594,23.0,2960.0,2983.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11195580416.0,134785622016.0,12.4,76011369472.0,9113422848.0,715950.0,186324.0,5.5,1812086784.0,47465263104.0,1.3444214278173474,0.0,11440128.0,21151.0,10324.0,0.0,2299.1875,46068.0,1626.0,41.0,78.773,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,87.4305,0.0,1740.0,23.1,5896937472.0,68942487552.0,4.375049344135528,1048576.0,682981376.0,14786.0,2652460.5,15.5,41465.1875,46068.0,40784.0,46.5,112.082,15.5,1740.0,0,0,0.1475704835795346,11,15,5749,0.6709703333333333,1519,0.6693706773221493
5359,9.188657999038696,0.0770609378814697,0.0502500534057617,0.2863571643829345,0.7915279865264893,0.6960301399230957,0.021594762802124,0.1917719841003418,3.0,3153.0,3156.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11242704896.0,134785622016.0,12.4,76011369472.0,9150866432.0,715950.0,187143.0,10.6,1813659648.0,47465263104.0,1.3455883653411531,0.0,11919360.0,21201.0,10765.0,0.0,2299.1875,46068.0,1626.0,41.0,78.645,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.448,0.0,1740.0,16.6,5896937472.0,68942487552.0,4.375049344135528,1048576.0,696008704.0,14834.0,2703343.0,0.0,41465.1875,46068.0,40784.0,45.0,83.727,0.0,1740.0,0,0,1.0,5,1,7185,0.6772555666666666,1756,0.9851718346277872
5360,9.679731130599976,0.0786662101745605,0.0500259399414062,0.2870111465454101,1.2770769596099854,1.180419921875,0.0224509239196777,0.632258415222168,9.0,3532.0,3541.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11269591040.0,134785622016.0,12.4,76011369472.0,9156324352.0,715950.0,187299.5,5.199999999999999,1814183936.0,47465263104.0,1.3459773445157552,0.0,12044288.0,21213.0,10864.0,0.0,2299.1875,46068.0,1626.0,41.0,79.1505,0.0,1740.0,50.0,3617.1875,46068.0,2944.0,42.5,95.4345,50.0,1635.0,9.3,5896937472.0,68942487552.0,4.375049344135528,1048576.0,697739264.0,14840.5,2710125.5,0.0,41465.1875,46068.0,40784.0,45.0,83.557,0.0,1740.0,0,0,1.0,4,3,6060,0.7040139366666667,1740,0.9393529693285624
5361,9.68002200126648,0.0762290954589843,0.0500569343566894,0.2860240936279297,1.2819781303405762,1.1891567707061768,0.0230548381805419,0.6407103538513184,9.0,3532.0,3541.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11219331072.0,134785622016.0,12.4,76011369472.0,9165476864.0,715950.0,187505.5,5.2,1814183936.0,47465263104.0,1.3459773445157552,0.0,12165120.0,21225.0,10972.0,0.0,2299.1875,46068.0,1626.0,41.0,79.9675,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,98.763,0.0,1740.0,10.4,5896937472.0,68942487552.0,4.375049344135528,1048576.0,701483008.0,14854.0,2724648.5,19.0,41465.1875,46068.0,40784.0,47.0,147.279,19.0,1732.5,0,0,1.0,4,3,5463,0.59856584,1740,0.7098949948946635
5362,11.33951497077942,0.077484130859375,0.0508670806884765,0.2861840724945068,2.9397389888763428,2.880335092544556,0.0184483528137207,2.3156559467315674,31.0,3708.0,3739.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,2,1,1,1,0.0,11202627584.0,134785622016.0,12.4,76011369472.0,9174414336.0,715950.0,187677.0,5.3,1814183936.0,47465263104.0,1.3459773445157552,0.0,12302336.0,21237.0,11080.0,0.0,2299.1875,46068.0,1626.0,41.0,78.64,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,88.22749999999999,0.0,1740.0,26.5,5896937472.0,68942487552.0,4.375049344135528,1048576.0,708421632.0,14883.0,2751871.5,20.0,41465.1875,46068.0,40784.0,46.5,111.6455,20.0,1740.0,0,0,0.1618033988749894,10,23,6242,0.8082945333333335,2126,0.9882626334826151
5363,9.519789218902588,0.0742168426513671,0.0511691570281982,0.2777221202850342,1.1311640739440918,1.0345721244812012,0.022270917892456,0.4864246845245361,7.0,3497.0,3504.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11197528064.0,134785622016.0,12.4,76011369472.0,9188652032.0,715950.0,187925.0,4.9,1814183936.0,47465263104.0,1.3459773445157552,0.0,12425216.0,21250.0,11188.0,0.0,2299.1875,46068.0,1626.0,41.0,79.193,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,91.3795,0.0,1740.0,11.3,5896937472.0,68942487552.0,4.375049344135528,1048576.0,712603648.0,14898.5,2768212.0,20.0,41465.1875,46068.0,40784.0,47.0,141.178,20.0,1740.0,0,0,1.0,14,2,5912,0.7906543633333333,1976,0.9945503870646158
5364,9.541181802749634,0.0758199691772461,0.0509829521179199,0.2864961624145508,1.1450910568237305,1.0521001815795898,0.0207819938659667,0.6338982582092285,9.0,2683.0,2692.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,4,1,1,1,1,1,0.0,11187113984.0,134785622016.0,12.4,76011369472.0,9197325312.0,715950.0,188128.5,5.3,1814183936.0,47465263104.0,1.3459773445157552,0.0,12537856.0,21263.0,11306.0,0.0,2299.1875,46068.0,1626.0,41.0,78.554,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.513,0.0,1740.0,12.7,5896937472.0,68942487552.0,4.375049344135528,1048576.0,715962368.0,14910.0,2781358.0,0.0,41465.1875,46068.0,40784.0,45.5,90.8285,0.0,1740.0,0,0,0.7415816237971964,7,3,5153,0.7499882066666667,1169,0.697093074520429
