id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:243] - DEBUG,log@httpx - [_config.py:82] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpx - [_config.py:148] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
104,1989,1e47f07e6f256ba9,bcbe9a42f89d3fda,llm_generate,2024-11-04 10:31:31.531526,2024-11-04 10:31:32.903361,[],OK,,1730687491.5315263,1730687492.9033608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],46.8,1005,1.3718345165252686
105,1990,df00d86165410d21,,query,2024-11-04 02:31:32.976161,2024-11-04 02:31:37.069467,[],OK,,1730687492.976161,1730687497.069467,0,0,20,0,1,4,0,1,1,4,1,2,1,1,1,1,1,1,1,"['2024-11-04 02:31:33,030 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:33,034 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,036 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,040 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:33,040 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,042 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,042 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,042 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,043 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,043 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:34,324 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:34,327 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 02:31:34,726 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:34,727 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 02:31:34,727 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 02:31:34,730 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:31:34,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:34,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:34,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:34,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:34,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,056 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,057 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:37,058 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,058 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,059 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,059 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,059 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:31:37,068 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:37,069 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 02:31:34,802 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:31:34,805 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:31:35,570 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:31:37,035 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:31:37,057 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.093306064605713
106,1990,1da4beaf4b8d4b5c,df00d86165410d21,retrieve,2024-11-04 02:31:32.976872,2024-11-04 02:31:34.050910,[],OK,,1730687492.976872,1730687494.05091,0,0,10,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-11-04 02:31:33,030 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:33,034 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,036 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,040 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:33,040 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,042 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,042 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,042 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,043 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:33,043 - httpcore.connection - [_trace.py:85] - DEBUG']",16.8,1005,1.074038028717041
107,1990,0423d79b213c2831,1da4beaf4b8d4b5c,embedding,2024-11-04 02:31:32.977606,2024-11-04 02:31:33.024592,[],OK,,1730687492.977606,1730687493.024592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.8,1005,0.04698586463928223
108,1990,ea48722cddec91cb,df00d86165410d21,reranking,2024-11-04 02:31:34.336062,2024-11-04 02:31:34.721624,[],OK,,1730687494.336062,1730687494.721624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.8,1005,0.3855619430541992
109,1990,6d37bb88a68c2bda,df00d86165410d21,llm,2024-11-04 02:31:34.728469,2024-11-04 02:31:37.061656,[],OK,,1730687494.728469,1730687497.061656,0,0,10,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"['2024-11-04 02:31:34,730 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:31:34,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:34,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:34,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:34,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:34,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,056 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,057 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:37,058 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,058 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,059 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,059 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,059 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:31:34,802 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:31:34,805 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:31:35,570 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:31:37,035 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:31:37,057 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.3331871032714844
110,1990,bf401e04b9f94ec6,6d37bb88a68c2bda,llm_request,2024-11-04 02:31:34.802824,2024-11-04 02:31:37.035204,[],OK,,1730687494.802824,1730687497.035204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.232379913330078
111,1990,4a731b824c93704a,bf401e04b9f94ec6,llm_scheduler,2024-11-04 10:31:34.826088,2024-11-04 10:31:34.849352,[],OK,,1730687494.8260882,1730687494.849352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],68.1,1005,0.02326369285583496
112,1990,af867d44b68212e6,bf401e04b9f94ec6,llm_generate,2024-11-04 10:31:35.552318,2024-11-04 10:31:37.008150,[],OK,,1730687495.5523176,1730687497.00815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],68.1,1005,1.4558324813842773
113,1991,768a6b4478063f48,,query,2024-11-04 02:31:37.081626,2024-11-04 02:31:40.993355,[],OK,,1730687497.081626,1730687500.993355,0,0,20,0,1,4,0,1,1,4,1,2,1,1,1,1,1,1,1,"['2024-11-04 02:31:37,134 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:37,139 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,140 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,144 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:37,144 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,147 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,147 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:38,286 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:38,289 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 02:31:38,687 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:38,688 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 02:31:38,688 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 02:31:38,692 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,980 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,981 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:40,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,983 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:31:40,992 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:40,993 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 02:31:38,720 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:31:38,722 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:31:40,592 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:31:40,959 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:31:40,981 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.911729097366333
114,1991,fa9afbc388ed92bf,768a6b4478063f48,retrieve,2024-11-04 02:31:37.082363,2024-11-04 02:31:38.154559,[],OK,,1730687497.082363,1730687498.154559,0,0,10,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-11-04 02:31:37,134 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:37,139 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,140 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,141 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,144 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:37,144 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,147 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:37,147 - httpcore.connection - [_trace.py:85] - DEBUG']",13.4,1005,1.0721960067749023
115,1991,79b8b30060a712f7,fa9afbc388ed92bf,embedding,2024-11-04 02:31:37.083074,2024-11-04 02:31:37.129730,[],OK,,1730687497.083074,1730687497.12973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.4,1005,0.046655893325805664
116,1991,d3840a32e314cc55,768a6b4478063f48,reranking,2024-11-04 02:31:38.297392,2024-11-04 02:31:38.681865,[],OK,,1730687498.297392,1730687498.681865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.4,1005,0.3844730854034424
117,1991,79cd34d40a1b646b,768a6b4478063f48,llm,2024-11-04 02:31:38.689257,2024-11-04 02:31:40.985480,[],OK,,1730687498.689257,1730687500.98548,0,0,10,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"['2024-11-04 02:31:38,692 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:38,693 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,980 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,981 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:40,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:40,983 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:31:38,720 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:31:38,722 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:31:40,592 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 02:31:40,959 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:31:40,981 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.2962231636047363
118,1991,266b0d37b5c99b49,79cd34d40a1b646b,llm_request,2024-11-04 02:31:38.720483,2024-11-04 02:31:40.959097,[],OK,,1730687498.720483,1730687500.959097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.2386138439178467
119,1991,760018f5b2e53094,266b0d37b5c99b49,llm_scheduler,2024-11-04 10:31:38.737269,2024-11-04 10:31:38.754055,[],OK,,1730687498.7372692,1730687498.754055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],68.1,1005,0.016785860061645508
120,1991,706c6bf8455472f7,266b0d37b5c99b49,llm_generate,2024-11-04 10:31:39.462933,2024-11-04 10:31:40.933397,[],OK,,1730687499.4629326,1730687500.9333973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],68.1,1005,1.4704647064208984
121,1992,aafa3f7c435efdcf,,query,2024-11-04 02:31:41.006604,2024-11-04 02:31:44.884683,[],OK,,1730687501.006604,1730687504.884683,0,0,20,0,1,4,0,1,1,4,1,2,1,1,1,0,1,1,1,"['2024-11-04 02:31:41,061 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:41,065 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,067 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,070 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,071 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:41,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,073 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,074 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,074 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,074 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,074 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:42,197 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:42,201 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 02:31:42,595 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:42,596 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 02:31:42,597 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 02:31:42,600 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:31:42,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:42,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:42,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:42,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:42,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,872 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,873 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:44,873 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,874 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,874 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,874 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,875 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:31:44,883 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:44,884 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 02:31:42,667 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:31:42,670 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:31:44,851 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:31:44,872 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.8780789375305176
122,1992,3b375e0f0e811f1d,aafa3f7c435efdcf,retrieve,2024-11-04 02:31:41.007409,2024-11-04 02:31:42.082294,[],OK,,1730687501.007409,1730687502.082294,0,0,10,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-11-04 02:31:41,061 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 02:31:41,065 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,067 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,068 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,070 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,071 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:41,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,073 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,074 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,074 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,074 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 02:31:41,074 - httpcore.connection - [_trace.py:85] - DEBUG']",12.2,1005,1.0748848915100098
123,1992,f4d22943de18288d,3b375e0f0e811f1d,embedding,2024-11-04 02:31:41.008176,2024-11-04 02:31:41.056614,[],OK,,1730687501.008176,1730687501.056614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.04843783378601074
124,1992,3ba9674a8901eb70,aafa3f7c435efdcf,reranking,2024-11-04 02:31:42.206816,2024-11-04 02:31:42.591012,[],OK,,1730687502.206816,1730687502.591012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.38419604301452637
125,1992,4cb0bd8cf0ff088a,aafa3f7c435efdcf,llm,2024-11-04 02:31:42.597865,2024-11-04 02:31:44.877121,[],OK,,1730687502.597865,1730687504.877121,0,0,10,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,"['2024-11-04 02:31:42,600 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 02:31:42,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:42,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:42,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:42,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:42,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,872 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,873 - httpx - [_client.py:1786] - INFO', '2024-11-04 02:31:44,873 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,874 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,874 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,874 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 02:31:44,875 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 02:31:42,667 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 02:31:42,670 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 02:31:44,851 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 02:31:44,872 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.2792558670043945
126,1992,bf5545ced8a1a546,4cb0bd8cf0ff088a,llm_request,2024-11-04 02:31:42.667650,2024-11-04 02:31:44.850610,[],OK,,1730687502.66765,1730687504.85061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.182960033416748
127,1992,8aac0c85492276e0,bf5545ced8a1a546,llm_scheduler,2024-11-04 10:31:42.690668,2024-11-04 10:31:42.713686,[],OK,,1730687502.6906683,1730687502.7136862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],70.3,1005,0.02301788330078125
128,1992,870c89cb91a80fdd,bf5545ced8a1a546,llm_generate,2024-11-04 10:31:43.412849,2024-11-04 10:31:44.824631,[],OK,,1730687503.4128492,1730687504.824631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],70.3,1005,1.4117817878723145
