id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
450,5345,cc1ba96045e14fbc,aea6cb48f84c54fb,retrieve,2024-11-06 15:23:20.583099,2024-11-06 15:23:20.660597,[],OK,,1730906600.583099,1730906600.660597,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:23:20,638 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:20,642 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,644 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,644 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,644 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,645 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,645 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,645 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,648 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,648 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:20,649 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,651 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,652 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,652 - httpcore.connection - [_trace.py:85] - DEBUG']",10.6,1740,0.07749819755554199
451,5345,51e00774c83dd5d7,cc1ba96045e14fbc,embedding,2024-11-06 15:23:20.583853,2024-11-06 15:23:20.634255,[],OK,,1730906600.583853,1730906600.634255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.6,1740,0.050401926040649414
452,5345,2d1835a76ad694c0,aea6cb48f84c54fb,reranking,2024-11-06 15:23:20.672750,2024-11-06 15:23:20.962363,[],OK,,1730906600.67275,1730906600.962363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.6,1740,0.2896130084991455
453,5345,ab86f4522e018e78,aea6cb48f84c54fb,llm,2024-11-06 15:23:20.968167,2024-11-06 15:23:25.520991,[],OK,,1730906600.968167,1730906605.520991,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 15:23:20,970 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:23:20,971 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,971 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,971 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,972 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:20,972 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:25,516 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:25,517 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:25,517 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:25,518 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:25,518 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:25,518 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:25,519 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:23:21,041 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:23:21,043 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:23:23,203 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:23:25,496 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:23:25,517 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.552824020385742
454,5345,54bd103a864bdc2a,ab86f4522e018e78,llm_request,2024-11-06 15:23:21.041172,2024-11-06 15:23:25.495339,[],OK,,1730906601.041172,1730906605.495339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,4.454166889190674
455,5345,aaf97a450bfba233,54bd103a864bdc2a,llm_scheduler,2024-11-06 23:23:21.063262,2024-11-06 23:23:21.085352,[],OK,,1730906601.063262,1730906601.0853517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],93.5,1740,0.022089719772338867
456,5345,385371692a43991e,54bd103a864bdc2a,llm_generate,2024-11-06 23:23:21.587845,2024-11-06 23:23:25.469713,[],OK,,1730906601.587845,1730906605.4697132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],93.5,1740,3.8818681240081787
457,5346,d82d261ecc5e2176,,query,2024-11-06 15:23:33.549052,2024-11-06 15:23:42.717712,[],OK,,1730906613.549052,1730906622.717712,4,1,2,4,8,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-06 15:23:33,603 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:33,608 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,609 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,610 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,610 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,610 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,614 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:33,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,615 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,616 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,616 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,616 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,616 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,622 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:33,623 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:23:33,906 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:33,907 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:23:33,907 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:23:33,910 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:23:33,911 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,911 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,911 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,912 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,701 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,701 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:34,701 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,703 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:23:34,707 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:34,708 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:23:36,710 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:23:38,712 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:23:40,715 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:23:42,717 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:23:33,931 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:23:33,932 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:23:34,422 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:23:34,680 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:23:34,702 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,9.168659925460815
458,5346,c28cc888c2bf75b2,d82d261ecc5e2176,retrieve,2024-11-06 15:23:33.549842,2024-11-06 15:23:33.619416,[],OK,,1730906613.549842,1730906613.619416,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:23:33,603 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:33,608 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,609 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,610 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,610 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,610 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,614 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:33,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,615 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,616 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,616 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,616 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,616 - httpcore.connection - [_trace.py:85] - DEBUG']",9.4,1740,0.06957411766052246
459,5346,8b6f76253d9c5736,c28cc888c2bf75b2,embedding,2024-11-06 15:23:33.550567,2024-11-06 15:23:33.599669,[],OK,,1730906613.550567,1730906613.599669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.4,1740,0.049102067947387695
460,5346,cc057e67234ea80c,d82d261ecc5e2176,reranking,2024-11-06 15:23:33.626877,2024-11-06 15:23:33.902392,[],OK,,1730906613.626877,1730906613.902392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.4,1740,0.2755148410797119
461,5346,96b47192639af625,d82d261ecc5e2176,llm,2024-11-06 15:23:33.908017,2024-11-06 15:23:34.705166,[],OK,,1730906613.908017,1730906614.705166,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 15:23:33,910 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:23:33,911 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,911 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,911 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,912 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:33,913 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,701 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,701 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:34,701 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:34,703 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:23:33,931 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:23:33,932 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:23:34,422 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:23:34,680 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:23:34,702 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.7971491813659668
462,5346,404a2d8689fdfb99,96b47192639af625,llm_request,2024-11-06 15:23:33.931542,2024-11-06 15:23:34.679865,[],OK,,1730906613.931542,1730906614.679865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.7483229637145996
463,5346,4f2a2691a0a109b1,404a2d8689fdfb99,llm_scheduler,2024-11-06 23:23:33.942258,2024-11-06 23:23:33.952975,[],OK,,1730906613.9422584,1730906613.9529746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.0,1740,0.01071619987487793
464,5346,23e35749bef0036e,404a2d8689fdfb99,llm_generate,2024-11-06 23:23:34.407209,2024-11-06 23:23:34.653762,[],OK,,1730906614.4072092,1730906614.6537623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.0,1740,0.2465531826019287
465,5347,fbf61202756b79bd,,query,2024-11-06 15:23:42.728108,2024-11-06 15:23:53.129597,[],OK,,1730906622.728108,1730906633.129597,4,1,2,4,8,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-06 15:23:42,783 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:42,787 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,789 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,789 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,793 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:42,793 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,794 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,795 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,795 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,795 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,796 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,807 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:42,810 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:23:43,101 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:43,101 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:23:43,101 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:23:43,104 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:23:43,105 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,105 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,105 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,106 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,106 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,107 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,107 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,107 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,107 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,111 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,111 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:45,112 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,114 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,114 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:23:45,119 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:45,120 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:23:47,122 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:23:49,124 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:23:51,127 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:23:53,129 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:23:43,128 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:23:43,129 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:23:43,616 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:23:45,090 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:23:45,112 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.401489019393921
466,5347,c63b05d8e8038767,fbf61202756b79bd,retrieve,2024-11-06 15:23:42.728907,2024-11-06 15:23:42.802552,[],OK,,1730906622.728907,1730906622.802552,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:23:42,783 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:23:42,787 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,789 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,789 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,793 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:42,793 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,794 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,795 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,795 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,795 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:42,796 - httpcore.connection - [_trace.py:85] - DEBUG']",10.0,1740,0.07364487648010254
467,5347,dffeaad09642b204,c63b05d8e8038767,embedding,2024-11-06 15:23:42.729647,2024-11-06 15:23:42.779156,[],OK,,1730906622.729647,1730906622.779156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.0,1740,0.04950904846191406
468,5347,09a9007ed0b0b8a8,fbf61202756b79bd,reranking,2024-11-06 15:23:42.812835,2024-11-06 15:23:43.097030,[],OK,,1730906622.812835,1730906623.09703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.0,1740,0.2841949462890625
469,5347,db35ce0d2c5dacda,fbf61202756b79bd,llm,2024-11-06 15:23:43.102314,2024-11-06 15:23:45.115660,[],OK,,1730906623.102314,1730906625.11566,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 15:23:43,104 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:23:43,105 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,105 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,105 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,106 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,106 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,107 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,107 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,107 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:43,107 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,111 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,111 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:23:45,112 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,113 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,114 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:23:45,114 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:23:43,128 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:23:43,129 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:23:43,616 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:23:45,090 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:23:45,112 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.013345956802368
470,5347,175cf014b94f6849,db35ce0d2c5dacda,llm_request,2024-11-06 15:23:43.128381,2024-11-06 15:23:45.089670,[],OK,,1730906623.128381,1730906625.08967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.9612889289855957
471,5347,1cce1b94fb2f4bd9,175cf014b94f6849,llm_scheduler,2024-11-06 23:23:43.139629,2024-11-06 23:23:43.150877,[],OK,,1730906623.1396294,1730906623.1508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],42.2,1740,0.011247873306274414
472,5347,477fdb22ec8b99f8,175cf014b94f6849,llm_generate,2024-11-06 23:23:43.601763,2024-11-06 23:23:45.063070,[],OK,,1730906623.6017632,1730906625.0630696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],42.2,1740,1.4613063335418701
