trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
4927,1.4617440700531006,0.0787391662597656,0.0488929748535156,0.3786330223083496,0.9739089012145996,0.8775699138641357,0.0225419998168945,0.1418719291687011,3.0,3367.0,3370.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46899027968.0,134785609728.0,41.2,2960131846656.0,4264069125120.0,50428112.0,167657454.0,38.6,1810284544.0,47465271296.0,1.3430844343496235,143360.0,7966720.0,20641.0,6148.0,0.0,2299.1875,46068.0,1626.0,35.0,63.521,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,104.369,0.0,1005.0,70.8,5967118336.0,68927942656.0,4.427118256942831,4616192.0,333717504.0,13478.0,1273948.0,70.0,41465.1875,46068.0,40784.0,47.0,116.126,70.0,1005.0,0,0,0.6035533905932737,6,2,6335,0.6805545900000002,1823,0.7389523983001709
4928,1.5654900074005127,0.0769009590148925,0.0495660305023193,0.3823070526123047,1.0753390789031982,0.9796187877655028,0.0228757858276367,0.2064237594604492,3.0,3542.0,3545.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46952685568.0,134785609728.0,41.2,2960132366848.0,4264084182016.0,50428126.0,167657840.0,47.2,1811857408.0,47465271296.0,1.344251371979816,143360.0,8380416.0,20680.0,6484.0,0.0,2299.1875,46068.0,1626.0,35.0,63.424,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,41.0,103.158,100.0,1005.0,62.3,5967118336.0,68927942656.0,4.427118256942831,4616192.0,339296256.0,13499.0,1295382.0,0.0,41465.1875,46068.0,40784.0,43.0,133.276,0.0,1005.0,0,0,0.0,8,3,6059,0.6135311366666666,1865,0.9956506888071696
4930,1.475480079650879,0.0739049911499023,0.0475389957427978,0.3744158744812011,0.9997777938842772,0.9058630466461182,0.0227558612823486,0.1999635696411132,3.0,3185.0,3188.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46952685568.0,134785609728.0,41.2,2960132366848.0,4264084182016.0,50428126.0,167657840.0,47.2,1811857408.0,47465271296.0,1.344251371979816,143360.0,8380416.0,20680.0,6484.0,0.0,2299.1875,46068.0,1626.0,35.0,63.424,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,41.0,103.158,100.0,1005.0,62.3,5967118336.0,68927942656.0,4.427118256942831,4616192.0,339296256.0,13499.0,1295382.0,0.0,41465.1875,46068.0,40784.0,43.0,133.276,0.0,1005.0,0,0,1.0,6,2,6087,0.8076752533333332,1570,0.9978852073351542
4931,1.6036338806152344,0.0726537704467773,0.0471680164337158,0.3755819797515869,1.1276569366455078,1.0301649570465088,0.0232901573181152,0.201998233795166,3.0,3771.0,3774.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46963064832.0,134785609728.0,41.2,2960132370944.0,4264110302208.0,50428127.0,167658174.0,37.4,1811857408.0,47465271296.0,1.344251371979816,143360.0,8806400.0,20710.0,6771.0,0.0,2299.1875,46068.0,1626.0,35.0,62.798,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,98.366,0.0,1005.0,71.4,5967118336.0,68927942656.0,4.427118256942831,4616192.0,344268800.0,13520.0,1314245.0,100.0,41465.1875,46068.0,40784.0,48.0,132.364,100.0,1005.0,0,0,0.4166666666666666,4,2,6716,0.7176637499999999,2105,0.9987172484397888
4932,1.405074119567871,0.0751080513000488,0.0486669540405273,0.3812549114227295,0.9166622161865234,0.818958044052124,0.0219988822937011,0.1231353282928466,3.0,3121.0,3124.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46963064832.0,134785609728.0,41.2,2960132370944.0,4264110302208.0,50428127.0,167658174.0,37.4,1811857408.0,47465271296.0,1.344251371979816,143360.0,8806400.0,20710.0,6771.0,0.0,2299.1875,46068.0,1626.0,35.0,62.798,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,98.366,0.0,1005.0,71.4,5967118336.0,68927942656.0,4.427118256942831,4616192.0,344268800.0,13520.0,1314245.0,100.0,41465.1875,46068.0,40784.0,48.0,132.364,100.0,1005.0,0,0,0.0,7,1,5445,0.6373011833333334,1514,0.6653349865227938
4934,1.539417028427124,0.0760540962219238,0.0484461784362793,0.388416051864624,1.0462501049041748,0.9497852325439452,0.0230448246002197,0.2012898921966552,3.0,3374.0,3377.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46963064832.0,134785609728.0,41.2,2960132370944.0,4264110302208.0,50428127.0,167658174.0,37.4,1811857408.0,47465271296.0,1.344251371979816,143360.0,8806400.0,20710.0,6771.0,0.0,2299.1875,46068.0,1626.0,35.0,62.798,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,98.366,0.0,1005.0,71.4,5967118336.0,68927942656.0,4.427118256942831,4616192.0,344268800.0,13520.0,1314245.0,100.0,41465.1875,46068.0,40784.0,48.0,132.364,100.0,1005.0,0,0,1.0,7,2,6698,0.7143644766666667,1865,0.9837262233098348
4936,1.5581960678100586,0.0755419731140136,0.0495681762695312,0.3828718662261963,1.070127010345459,0.9729719161987304,0.0223474502563476,0.1967606544494629,3.0,3567.0,3570.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46994112512.0,134785609728.0,41.2,2960132370944.0,4264110994432.0,50428127.0,167658286.0,49.5,1812381696.0,47465271296.0,1.34464035118988,143360.0,9236480.0,20749.0,7107.0,3.0,2299.1875,46068.0,1626.0,35.0,63.641,3.0,1005.0,75.0,3617.1875,46068.0,2944.0,40.0,93.18,75.0,1005.0,63.2,5967118336.0,68927942656.0,4.427118256942831,4616192.0,349872128.0,13541.0,1335767.0,0.0,41465.1875,46068.0,40784.0,44.0,134.091,0.0,1005.0,0,0,1.0,14,1,7249,0.8331337833333334,2100,0.9781454205513
4938,1.4940330982208252,0.0757288932800293,0.0475139617919921,0.3762760162353515,1.0160729885101318,0.922144889831543,0.0230112075805664,0.2010900974273681,3.0,3312.0,3315.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46975700992.0,134785609728.0,41.2,2960132370944.0,4264116319232.0,50428127.0,167658392.0,38.0,1812291584.0,47465271296.0,1.34457349538815,143360.0,9641984.0,20778.0,7394.0,0.0,2299.1875,46068.0,1626.0,35.0,63.035,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,106.572,0.0,1005.0,70.9,5967118336.0,68927942656.0,4.427118256942831,4616192.0,354816000.0,13562.0,1354557.0,100.0,41465.1875,46068.0,40784.0,48.0,111.883,100.0,1005.0,0,0,0.0,10,2,4932,0.7388336000000001,1194,0.9997580647468567
4939,1.4846439361572266,0.0725610256195068,0.047879934310913,0.3754801750183105,1.0097951889038086,0.915458917617798,0.0226564407348632,0.1975569725036621,3.0,3309.0,3312.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46975700992.0,134785609728.0,41.2,2960132370944.0,4264116319232.0,50428127.0,167658392.0,38.0,1812291584.0,47465271296.0,1.34457349538815,143360.0,9641984.0,20778.0,7394.0,0.0,2299.1875,46068.0,1626.0,35.0,63.035,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,106.572,0.0,1005.0,70.9,5967118336.0,68927942656.0,4.427118256942831,4616192.0,354816000.0,13562.0,1354557.0,100.0,41465.1875,46068.0,40784.0,48.0,111.883,100.0,1005.0,0,0,0.5833333333333335,10,3,4522,0.7481188466666667,1639,0.9997647603352865
4940,1.6188271045684814,0.074841022491455,0.0490190982818603,0.3824059963226318,1.1312599182128906,1.0340359210968018,0.0232176780700683,0.2014129161834716,3.0,3811.0,3814.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46975700992.0,134785609728.0,41.2,2960132370944.0,4264116319232.0,50428127.0,167658392.0,38.0,1812291584.0,47465271296.0,1.34457349538815,143360.0,9641984.0,20778.0,7394.0,0.0,2299.1875,46068.0,1626.0,35.0,63.035,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,106.572,0.0,1005.0,70.9,5967118336.0,68927942656.0,4.427118256942831,4616192.0,354816000.0,13562.0,1354557.0,100.0,41465.1875,46068.0,40784.0,48.0,111.883,100.0,1005.0,0,0,0.0,12,3,6375,0.7944006166666666,2200,0.9968822002410889
4941,1.5321660041809082,0.0728199481964111,0.0473229885101318,0.3812019824981689,1.048233985900879,0.9527878761291504,0.0223865509033203,0.2051987648010254,3.0,3379.0,3382.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46973779968.0,134785609728.0,41.2,2960132370944.0,4264117220352.0,50428127.0,167658532.0,38.0,1812291584.0,47465271296.0,1.34457349538815,143360.0,9641984.0,20778.0,7394.0,0.0,2299.1875,46068.0,1626.0,35.0,63.035,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,106.572,0.0,1005.0,70.9,5967118336.0,68927942656.0,4.427118256942831,4616192.0,354816000.0,13562.0,1354557.0,100.0,41465.1875,46068.0,40784.0,48.0,111.883,100.0,1005.0,0,0,0.0,5,1,6583,0.6134602833333334,1830,0.8968510429064432
4942,1.637618064880371,0.072268009185791,0.0476000308990478,0.3819699287414551,1.1562659740447998,1.0605990886688232,0.0236337184906005,0.2075080871582031,3.0,3895.0,3898.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46973779968.0,134785609728.0,41.2,2960132370944.0,4264117220352.0,50428127.0,167658532.0,38.2,1812291584.0,47465271296.0,1.34457349538815,143360.0,10002432.0,20811.0,7688.0,0.0,2299.1875,46068.0,1626.0,35.0,63.72,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,75.178,0.0,1005.0,70.1,5967118336.0,68927942656.0,4.427118256942831,4616192.0,360476672.0,13583.0,1376267.0,45.0,41465.1875,46068.0,40784.0,45.0,157.48,45.0,1005.0,0,0,0.5202200572599404,7,2,6496,0.7329970333333332,2015,0.9968390266100565
4943,1.4355700016021729,0.0733749866485595,0.0474979877471923,0.3725950717926025,0.9643440246582032,0.8629441261291504,0.0197234153747558,0.1954071521759033,3.0,2973.0,2976.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46973779968.0,134785609728.0,41.2,2960132370944.0,4264117220352.0,50428127.0,167658532.0,38.2,1812291584.0,47465271296.0,1.34457349538815,143360.0,10002432.0,20811.0,7688.0,0.0,2299.1875,46068.0,1626.0,35.0,63.72,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,75.178,0.0,1005.0,70.1,5967118336.0,68927942656.0,4.427118256942831,4616192.0,360476672.0,13583.0,1376267.0,45.0,41465.1875,46068.0,40784.0,45.0,157.48,45.0,1005.0,0,0,0.0,9,3,5988,0.7582415433333334,1505,0.34393520715336007
4944,1.3992619514465332,0.0731420516967773,0.047375202178955,0.3767480850219726,0.9268689155578612,0.833975076675415,0.0211374759674072,0.1951515674591064,3.0,2861.0,2864.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46973779968.0,134785609728.0,41.2,2960132370944.0,4264117220352.0,50428127.0,167658532.0,38.2,1812291584.0,47465271296.0,1.34457349538815,143360.0,10002432.0,20811.0,7688.0,0.0,2299.1875,46068.0,1626.0,35.0,63.72,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,75.178,0.0,1005.0,70.1,5967118336.0,68927942656.0,4.427118256942831,4616192.0,360476672.0,13583.0,1376267.0,45.0,41465.1875,46068.0,40784.0,45.0,157.48,45.0,1005.0,0,0,0.658248290463863,6,3,5568,0.7223025,1451,0.9721166292826334
4945,1.378680944442749,0.0288631916046142,0.0153160095214843,0.3701419830322265,0.9620609283447266,0.8692958354949951,0.0217537879943847,0.1990504264831543,3.0,3003.0,3006.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,47000473600.0,134785609728.0,41.2,2960132370944.0,4264122438656.0,50428127.0,167658655.0,34.2,1812291584.0,47465271296.0,1.34457349538815,143360.0,10452992.0,20847.0,8017.0,0.0,2299.1875,46068.0,1626.0,35.0,66.299,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,98.307,0.0,1005.0,73.1,5967118336.0,68927942656.0,4.427118256942831,4616192.0,365355008.0,13604.0,1394874.0,100.0,41465.1875,46068.0,40784.0,48.0,123.035,100.0,1005.0,0,0,0.0,9,3,6056,0.7587372133333333,1548,0.6660492486165216
4947,1.4408128261566162,0.0717229843139648,0.0466609001159668,0.3799219131469726,0.9631390571594238,0.8672261238098145,0.0209412574768066,0.1980817317962646,3.0,2960.0,2963.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,47000473600.0,134785609728.0,41.2,2960132370944.0,4264122438656.0,50428127.0,167658655.0,34.2,1812291584.0,47465271296.0,1.34457349538815,143360.0,10452992.0,20847.0,8017.0,0.0,2299.1875,46068.0,1626.0,35.0,66.299,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,98.307,0.0,1005.0,73.1,5967118336.0,68927942656.0,4.427118256942831,4616192.0,365355008.0,13604.0,1394874.0,100.0,41465.1875,46068.0,40784.0,48.0,123.035,100.0,1005.0,0,0,0.6035533905932737,11,2,5749,0.6709703333333333,1519,0.6693706773221493
4948,1.339348077774048,0.0741009712219238,0.0465791225433349,0.3806118965148926,0.859375,0.7675650119781494,0.0207362174987792,0.1926991939544677,3.0,2563.0,2566.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,47000473600.0,134785609728.0,41.2,2960132370944.0,4264122438656.0,50428127.0,167658655.0,34.2,1812291584.0,47465271296.0,1.34457349538815,143360.0,10452992.0,20847.0,8017.0,0.0,2299.1875,46068.0,1626.0,35.0,66.299,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,98.307,0.0,1005.0,73.1,5967118336.0,68927942656.0,4.427118256942831,4616192.0,365355008.0,13604.0,1394874.0,100.0,41465.1875,46068.0,40784.0,48.0,123.035,100.0,1005.0,0,0,0.7415816237971964,6,2,4395,0.5511507666666667,1187,0.3619023518015941
4951,1.4892511367797852,0.0729761123657226,0.046983003616333,0.3838930130004883,0.997688055038452,0.9020850658416748,0.021766185760498,0.1990864276885986,3.0,3153.0,3156.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46997786624.0,134785609728.0,41.2,2960132370944.0,4264123732992.0,50428127.0,167658756.0,48.0,1809547264.0,47465271296.0,1.342537432335471,143360.0,10887168.0,20886.0,8373.0,2.0,2299.1875,46068.0,1626.0,35.0,62.996,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,40.0,104.868,100.0,1005.0,62.3,5967118336.0,68927942656.0,4.427118256942831,4616192.0,371032064.0,13628.0,1416717.0,0.0,41465.1875,46068.0,40784.0,44.0,111.827,0.0,1005.0,0,0,1.0,5,1,7185,0.6772555666666666,1756,0.9851718346277872
4952,1.541745901107788,0.0727779865264892,0.0471198558807373,0.3782250881195068,1.0639910697937012,0.969120979309082,0.0227205753326416,0.1987969875335693,3.0,3532.0,3535.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,47020290048.0,134785609728.0,41.3,2960132379136.0,4264167097344.0,50428129.0,167659401.0,48.0,1809547264.0,47465271296.0,1.342537432335471,143360.0,10887168.0,20886.0,8373.0,2.0,2299.1875,46068.0,1626.0,35.0,62.996,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,40.0,104.868,100.0,1005.0,62.3,5967118336.0,68927942656.0,4.427118256942831,4616192.0,371032064.0,13628.0,1416717.0,0.0,41465.1875,46068.0,40784.0,44.0,111.827,0.0,1005.0,0,0,0.7415816237971964,4,2,6060,0.7040139366666667,1740,0.9393529693285624
4953,1.5392460823059082,0.0716321468353271,0.0481200218200683,0.3740639686584472,1.06866192817688,0.973013162612915,0.0230212211608886,0.199040412902832,3.0,3532.0,3535.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,47020290048.0,134785609728.0,41.3,2960132379136.0,4264167097344.0,50428129.0,167659401.0,37.0,1811644416.0,47465271296.0,1.3440933491757272,143360.0,11268096.0,20920.0,8664.0,0.0,2299.1875,46068.0,1626.0,35.0,62.913,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,74.684,0.0,1005.0,71.1,5967118336.0,68927942656.0,4.427118256942831,4616192.0,376885248.0,13649.0,1439077.0,48.0,41465.1875,46068.0,40784.0,46.0,154.773,48.0,1005.0,0,0,0.7415816237971964,4,2,5463,0.59856584,1740,0.7098949948946635
4954,1.6013410091400146,0.0754108428955078,0.0491349697113037,0.3794610500335693,1.1207618713378906,1.0233650207519531,0.0238349437713623,0.2064485549926757,3.0,3708.0,3711.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,47020290048.0,134785609728.0,41.3,2960132379136.0,4264167097344.0,50428129.0,167659401.0,37.0,1811644416.0,47465271296.0,1.3440933491757272,143360.0,11268096.0,20920.0,8664.0,0.0,2299.1875,46068.0,1626.0,35.0,62.913,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,74.684,0.0,1005.0,71.1,5967118336.0,68927942656.0,4.427118256942831,4616192.0,376885248.0,13649.0,1439077.0,48.0,41465.1875,46068.0,40784.0,46.0,154.773,48.0,1005.0,0,0,0.0,10,3,6242,0.8082945333333335,2126,0.9882626334826151
4955,1.5544440746307373,0.0755228996276855,0.0473179817199707,0.3845689296722412,1.0676400661468506,0.9701600074768066,0.0224378108978271,0.200263500213623,3.0,3497.0,3500.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,47020290048.0,134785609728.0,41.3,2960132379136.0,4264167097344.0,50428129.0,167659401.0,37.0,1811644416.0,47465271296.0,1.3440933491757272,143360.0,11268096.0,20920.0,8664.0,0.0,2299.1875,46068.0,1626.0,35.0,62.913,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,74.684,0.0,1005.0,71.1,5967118336.0,68927942656.0,4.427118256942831,4616192.0,376885248.0,13649.0,1439077.0,48.0,41465.1875,46068.0,40784.0,46.0,154.773,48.0,1005.0,0,0,0.6035533905932737,14,1,5912,0.7906543633333333,1976,0.9945503870646158
4956,1.3379149436950684,0.0717790126800537,0.047562837600708,0.3748559951782226,0.8670058250427246,0.7730400562286377,0.0210151672363281,0.1948020458221435,3.0,2683.0,2686.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46994501632.0,134785609728.0,41.2,2960132379136.0,4264167867392.0,50428129.0,167659526.0,42.0,1811644416.0,47465271296.0,1.3440933491757272,143360.0,11694080.0,20955.0,8978.0,0.0,2299.1875,46068.0,1626.0,35.0,63.409,0.0,1005.0,57.0,3617.1875,46068.0,2944.0,41.0,102.944,57.0,1005.0,66.2,5967118336.0,68927942656.0,4.427118256942831,4616192.0,381452288.0,13667.0,1456497.0,0.0,41465.1875,46068.0,40784.0,44.0,102.783,0.0,1005.0,0,0,1.0,7,2,5153,0.7499882066666667,1169,0.697093074520429
