id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
194,1070,23890504bc40ffca,45d2b8e97c69899b,retrieve,2024-10-31 02:25:02.686401,2024-10-31 02:25:03.765848,[],OK,,1730341502.686401,1730341503.765848,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:25:02,744 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:02,750 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,751 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,753 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,753 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,753 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,753 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,756 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:02,757 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,758 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,758 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,759 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,759 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:02,759 - httpcore.connection - [_trace.py:85] - DEBUG']",12.4,1005,1.0794470310211182
195,1070,2af14c4218cc68fd,23890504bc40ffca,embedding,2024-10-31 02:25:02.687144,2024-10-31 02:25:02.738982,[],OK,,1730341502.687144,1730341502.738982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.051837921142578125
196,1070,3a34138af554f722,45d2b8e97c69899b,reranking,2024-10-31 02:25:03.784221,2024-10-31 02:25:04.169323,[],OK,,1730341503.784221,1730341504.169323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.3851020336151123
197,1070,d80b8eb82944a45c,45d2b8e97c69899b,llm,2024-10-31 02:25:04.175514,2024-10-31 02:25:05.166549,[],OK,,1730341504.175514,1730341505.166549,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1,1,"['2024-10-31 02:25:04,179 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:25:04,180 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:04,180 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:04,180 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:04,181 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:04,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:04,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:04,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:04,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:04,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:05,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:05,162 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:05,162 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:05,163 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:05,163 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:05,164 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:05,164 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:25:04,242 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:25:04,245 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:25:05,140 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:25:05,162 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.991034984588623
198,1070,7cac29bd28df7ec7,d80b8eb82944a45c,llm_request,2024-10-31 02:25:04.242751,2024-10-31 02:25:05.140166,[],OK,,1730341504.242751,1730341505.140166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8974151611328125
199,1070,bba933f66e1986ff,7cac29bd28df7ec7,llm_scheduler,2024-10-31 10:25:04.263233,2024-10-31 10:25:04.283715,[],OK,,1730341504.2632332,1730341504.2837152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.0,1005,0.02048206329345703
200,1070,e8a47b19082c53e5,7cac29bd28df7ec7,llm_generate,2024-10-31 10:25:04.761228,2024-10-31 10:25:05.113122,[],OK,,1730341504.7612283,1730341505.1131225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.0,1005,0.3518941402435303
201,1071,6fe831123cb9ba9e,,query,2024-10-31 02:25:13.198931,2024-10-31 02:25:23.687691,[],OK,,1730341513.198931,1730341523.687691,1,8,4,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:25:13,254 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:13,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,260 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,265 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,265 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:13,266 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,282 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:14,286 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:25:14,680 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:14,681 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:25:14,681 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:25:14,685 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:25:14,686 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,686 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,686 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,687 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,687 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,666 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:15,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,668 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,668 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:25:15,676 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:15,677 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:25:17,680 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:25:19,682 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:25:21,684 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:25:23,687 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:25:14,749 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:25:14,752 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:25:15,643 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:25:15,666 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG', '2024-10-31 02:25:21,153 - vllm.engine.metrics - [metrics.py:295] - INFO']",0.0,0,10.488759994506836
202,1071,d36ba6bcd927251a,6fe831123cb9ba9e,retrieve,2024-10-31 02:25:13.199751,2024-10-31 02:25:14.271011,[],OK,,1730341513.199751,1730341514.271011,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:25:13,254 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:13,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,260 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,265 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,265 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:13,266 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:13,267 - httpcore.connection - [_trace.py:85] - DEBUG']",12.0,1005,1.0712602138519287
203,1071,aa599e2fb8e89733,d36ba6bcd927251a,embedding,2024-10-31 02:25:13.200543,2024-10-31 02:25:13.248872,[],OK,,1730341513.200543,1730341513.248872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005,0.04832911491394043
204,1071,6b2b520302ee9420,6fe831123cb9ba9e,reranking,2024-10-31 02:25:14.292597,2024-10-31 02:25:14.675713,[],OK,,1730341514.292597,1730341514.675713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005,0.3831160068511963
205,1071,f6604a9ba60d64d2,6fe831123cb9ba9e,llm,2024-10-31 02:25:14.682468,2024-10-31 02:25:15.670378,[],OK,,1730341514.682468,1730341515.670378,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1,1,"['2024-10-31 02:25:14,685 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:25:14,686 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,686 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,686 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,687 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,687 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:14,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,666 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:15,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,668 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:15,668 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:25:14,749 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:25:14,752 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:25:15,643 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:25:15,666 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9879100322723389
206,1071,35ca11351a4929f7,f6604a9ba60d64d2,llm_request,2024-10-31 02:25:14.749739,2024-10-31 02:25:15.642657,[],OK,,1730341514.749739,1730341515.642657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8929181098937988
207,1071,1e8e661f7fb473f7,35ca11351a4929f7,llm_scheduler,2024-10-31 10:25:14.770539,2024-10-31 10:25:14.791338,[],OK,,1730341514.7705386,1730341514.7913382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.6,1005,0.020799636840820312
208,1071,872e821e1e0aa788,35ca11351a4929f7,llm_generate,2024-10-31 10:25:15.268287,2024-10-31 10:25:15.613185,[],OK,,1730341515.2682867,1730341515.6131847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.6,1005,0.344897985458374
209,1072,fed10e51f64bb997,,query,2024-10-31 02:25:23.701726,2024-10-31 02:25:34.190591,[],OK,,1730341523.701726,1730341534.190591,1,8,4,2,20,4,1,1,0,0,1,1,1,1,1,2,1,1,"['2024-10-31 02:25:23,756 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:23,761 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,763 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,763 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,764 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,764 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,764 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,764 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,768 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,768 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:23,768 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,770 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,770 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,771 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,771 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:24,787 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:24,790 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:25:25,186 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:25,187 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:25:25,187 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:25:25,190 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:25:25,191 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,191 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,192 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,192 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,169 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:26,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,171 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,171 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,171 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:25:26,180 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:26,181 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:25:28,183 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:25:30,185 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:25:32,187 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:25:34,190 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:25:25,254 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:25:25,257 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:25:26,145 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:25:26,155 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:25:26,169 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG', '2024-10-31 02:25:31,173 - vllm.engine.metrics - [metrics.py:295] - INFO']",0.0,0,10.48886513710022
210,1072,1f63753004d8fc6e,fed10e51f64bb997,retrieve,2024-10-31 02:25:23.702553,2024-10-31 02:25:24.778313,[],OK,,1730341523.702553,1730341524.778313,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:25:23,756 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:25:23,761 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,763 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,763 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,764 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,764 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,764 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,764 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,768 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,768 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:23,768 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,770 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,770 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,771 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:23,771 - httpcore.connection - [_trace.py:85] - DEBUG']",12.2,1005,1.0757598876953125
211,1072,416ba61b730c7f0d,1f63753004d8fc6e,embedding,2024-10-31 02:25:23.703285,2024-10-31 02:25:23.751460,[],OK,,1730341523.703285,1730341523.75146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.04817509651184082
212,1072,3904a26cc7839517,fed10e51f64bb997,reranking,2024-10-31 02:25:24.798432,2024-10-31 02:25:25.182476,[],OK,,1730341524.798432,1730341525.182476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.38404393196105957
213,1072,235ddeee79dcd44b,fed10e51f64bb997,llm,2024-10-31 02:25:25.188466,2024-10-31 02:25:26.173689,[],OK,,1730341525.188466,1730341526.173689,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,1,1,1,"['2024-10-31 02:25:25,190 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:25:25,191 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,191 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,192 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,192 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:25,193 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,169 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:25:26,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,171 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,171 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:25:26,171 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:25:25,254 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:25:25,257 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:25:26,145 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:25:26,155 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:25:26,169 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9852228164672852
214,1072,ffd0d7be5b494da7,235ddeee79dcd44b,llm_request,2024-10-31 02:25:25.254445,2024-10-31 02:25:26.144226,[],OK,,1730341525.254445,1730341526.144226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8897809982299805
215,1072,1f02572c42cca9f5,ffd0d7be5b494da7,llm_scheduler,2024-10-31 10:25:25.274756,2024-10-31 10:25:25.295067,[],OK,,1730341525.274756,1730341525.2950666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.8,1005,0.020310640335083008
216,1072,87907f3f3cb106f8,ffd0d7be5b494da7,llm_generate,2024-10-31 10:25:25.771266,2024-10-31 10:25:26.114932,[],OK,,1730341525.7712655,1730341526.1149323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.8,1005,0.34366679191589355
