trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
5545,5.784712791442871,0.0791358947753906,0.0514559745788574,0.2903480529785156,1.383908987045288,1.2887961864471436,0.023252248764038,0.7128429412841797,10.0,3771.0,3781.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11190337536.0,134785622016.0,12.4,76013290496.0,11004597248.0,715980.0,227660.0,11.2,1813921792.0,47465271296.0,1.3457828549284545,0.0,21508096.0,21698.0,16879.0,0.0,2299.1875,46068.0,1626.0,41.0,81.392,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,96.815,0.0,1740.0,29.0,5874044928.0,68914384896.0,4.358064933144509,1884160.0,1016745984.0,16319.0,3953255.0,37.0,41457.1875,46068.0,40776.0,49.0,167.37,7.0,1740.0,0,0,0.4553418012614796,4,6,6716,0.7176637499999999,2105,0.9987172484397888
5546,6.786861896514893,0.0363500118255615,0.0204930305480957,0.2824010848999023,2.4433939456939697,2.3512561321258545,0.0220696926116943,1.8573246002197263,25.0,3121.0,3146.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11203407872.0,134785622016.0,12.4,76013290496.0,11015183360.0,715980.0,227856.5,4.8,1813921792.0,47465271296.0,1.3457828549284545,0.0,21620736.0,21707.0,16964.0,0.0,2299.1875,46068.0,1626.0,41.0,79.45150000000001,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.5,88.7445,0.0,1740.0,25.1,5874044928.0,68914384896.0,4.358064933144509,1884160.0,1021505536.0,16340.0,3971917.5,22.0,41457.1875,46068.0,40776.0,49.0,146.3115,22.0,1740.0,0,0,0.3473350878504879,7,14,5445,0.6373011833333334,1514,0.6653349865227938
5547,5.238641023635864,0.0768730640411377,0.0496439933776855,0.2898769378662109,0.8376181125640869,0.745872974395752,0.0217635631561279,0.2675435543060303,4.0,3052.0,3056.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11211243520.0,134785622016.0,12.4,76013290496.0,11020207104.0,715980.0,227936.0,0.2,1813921792.0,47465271296.0,1.3457828549284545,0.0,21622784.0,21708.0,16974.0,0.0,2299.1875,46068.0,1626.0,41.0,79.474,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.26,0.0,1740.0,22.6,5874044928.0,68914384896.0,4.358064933144509,1884160.0,1023406080.0,16347.0,3979417.0,0.0,41457.1875,46068.0,40776.0,47.0,82.929,0.0,1740.0,0,0,1.0,7,2,6388,0.7826436666666666,1576,0.9963299433390299
5548,5.862478017807007,0.0749680995941162,0.047429084777832,0.2977619171142578,1.4579529762268066,1.3601598739624023,0.02117919921875,0.8321244716644287,13.0,3374.0,3387.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11186909184.0,134785622016.0,12.35,76013290496.0,11029527552.0,715980.0,228154.0,5.0,1813921792.0,47465271296.0,1.3457828549284545,0.0,21846016.0,21726.0,17139.0,1.0,2299.1875,46068.0,1626.0,41.0,79.649,1.0,1740.0,2.0,3617.1875,46068.0,2944.0,40.5,80.56800000000001,2.0,1740.0,24.0,5872828416.0,68914384896.0,4.35716237990344,1884160.0,1027162112.0,16362.0,3993997.0,0.0,41457.1875,46068.0,40776.0,47.0,84.96000000000001,0.0,1740.0,0,0,0.3749999999999999,7,8,6698,0.7143644766666667,1865,0.9837262233098348
5549,6.231805801391602,0.0406770706176757,0.0210509300231933,0.2845418453216553,1.8784189224243164,1.8084909915924072,0.01973557472229,1.279132604598999,19.0,3377.0,3396.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11209515008.0,134785622016.0,12.4,76013290496.0,11038327808.0,715980.0,228325.0,10.4,1813921792.0,47465271296.0,1.3457828549284545,0.0,21999616.0,21737.0,17253.0,0.0,2299.1875,46068.0,1626.0,41.0,78.986,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.627,0.0,1740.0,39.4,5873709056.0,68914384896.0,4.357815743360779,1884160.0,1034321920.0,16392.0,4021972.0,0.0,41457.1875,46068.0,40776.0,47.0,83.143,0.0,1740.0,0,0,0.1336306209562122,12,13,7312,0.8139437666666667,2214,0.9983587662378947
5553,6.392925977706909,0.0319840908050537,0.0160310268402099,0.2813620567321777,2.036374092102051,1.944731950759888,0.0225167274475097,1.4375040531158447,20.0,3309.0,3329.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11222564864.0,134785622016.0,12.4,76013290496.0,11068171264.0,715980.0,228851.0,8.8,1813569536.0,47465271296.0,1.3455215095455184,0.0,22466560.0,21774.0,17605.0,0.0,2299.1875,46068.0,1626.0,41.0,80.059,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,101.492,0.0,1740.0,27.2,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1050542080.0,16461.0,4085306.0,44.0,41457.1875,46068.0,40776.0,51.0,205.165,41.0,1740.0,0,0,0.3254266279888169,10,15,4522,0.7481188466666667,1639,0.9997647603352865
5554,6.485202074050903,0.076611042022705,0.048948049545288,0.2929379940032959,2.0825271606445312,1.9827730655670168,0.0234160423278808,1.3850486278533936,19.0,3811.0,3830.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11161186304.0,134785622016.0,12.35,76013290496.0,11078951936.0,715980.0,229022.5,5.0,1814093824.0,47465271296.0,1.3459104887201203,0.0,22571008.0,21785.0,17698.0,1.0,2299.1875,46068.0,1626.0,41.0,79.0535,1.0,1740.0,28.5,3617.1875,46068.0,2944.0,43.0,94.3575,28.5,1627.5,25.0,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1055916032.0,16482.0,4106405.0,0.0,41457.1875,46068.0,40776.0,47.0,84.0435,0.0,1740.0,0,0,0.2734832767441462,12,14,6375,0.7944006166666666,2200,0.9968822002410889
5555,7.845086097717285,0.0855960845947265,0.0594367980957031,0.2899961471557617,3.4402339458465576,3.346221923828125,0.0221250057220459,2.8106186389923096,38.0,3379.0,3417.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11169411072.0,134785622016.0,12.3,76013290496.0,11089015808.0,715980.0,229221.0,11.6,1814093824.0,47465271296.0,1.3459104887201203,0.0,22728704.0,21796.0,17809.0,0.0,2299.1875,46068.0,1626.0,41.0,78.733,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.72,0.0,1740.0,71.5,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1068036096.0,16534.0,4153916.0,0.0,41457.1875,46068.0,40776.0,48.0,107.828,0.0,1740.0,0,0,0.2257556722888817,5,24,6583,0.6134602833333334,1830,0.8968510429064432
5556,5.682591915130615,0.0823850631713867,0.0572669506072998,0.2967231273651123,1.2711410522460938,1.1760718822479248,0.0239324569702148,0.5619044303894043,8.0,3895.0,3903.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11154956288.0,134785622016.0,12.3,76013290496.0,11094512640.0,715980.0,229335.0,13.0,1814093824.0,47465271296.0,1.3459104887201203,0.0,22855680.0,21806.0,17902.0,0.0,2299.1875,46068.0,1626.0,41.0,79.636,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,97.504,0.0,1740.0,26.4,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1070784512.0,16545.0,4164573.0,0.0,41457.1875,46068.0,40776.0,49.0,159.881,0.0,1740.0,0,0,1.0,7,2,6496,0.7329970333333332,2015,0.9968390266100565
5558,5.397384881973267,0.081489086151123,0.0502901077270507,0.2973101139068603,0.987783908843994,0.9152460098266602,0.0214958190917968,0.4612495899200439,7.0,2861.0,2868.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11143036928.0,134785622016.0,12.3,76013290496.0,11112403968.0,715980.0,229645.0,11.6,1814618112.0,47465271296.0,1.3462994678947229,0.0,23068672.0,21823.0,18070.0,0.0,2299.1875,46068.0,1626.0,41.0,78.722,0.0,1740.0,16.0,3617.1875,46068.0,2944.0,42.0,159.812,16.0,1725.0,12.6,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1076023296.0,16568.0,4184996.0,0.0,41457.1875,46068.0,40776.0,53.0,123.933,85.0,1515.0,0,0,1.0,6,3,5568,0.7223025,1451,0.9721166292826334
5560,5.642642021179199,0.0774540901184082,0.0504319667816162,0.2957360744476318,1.237442970275879,1.1397969722747805,0.0225470066070556,0.6340622901916504,9.0,3217.0,3226.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11138916352.0,134785622016.0,12.3,76013290496.0,11131954176.0,715980.0,230017.0,11.4,1814618112.0,47465271296.0,1.3462994678947229,0.0,23310336.0,21843.0,18276.0,0.0,2299.1875,46068.0,1626.0,41.0,79.133,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.736,0.0,1740.0,26.0,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1085587456.0,16606.0,4222394.0,0.0,41457.1875,46068.0,40776.0,47.0,83.125,0.0,1740.0,0,0,0.7415816237971964,6,3,5574,0.7877333733333334,1656,0.99846883614858
5562,5.456830978393555,0.0732710361480712,0.0484311580657959,0.2881369590759277,1.0630779266357422,0.961496114730835,0.0209057331085205,0.550809383392334,8.0,2563.0,2571.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,0,1,1,1,0.0,11133857792.0,134785622016.0,12.3,76013290496.0,11146773504.0,715980.0,230244.0,10.2,1814618112.0,47465271296.0,1.3462994678947229,0.0,23523328.0,21861.0,18460.0,0.0,2299.1875,46068.0,1626.0,41.0,78.976,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.948,0.0,1740.0,23.0,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1094336512.0,16643.0,4256629.0,0.0,41457.1875,46068.0,40776.0,47.0,83.312,0.0,1740.0,0,0,1.0,6,3,4395,0.5511507666666667,1187,0.3619023518015941
5563,5.3175129890441895,0.0767610073089599,0.0491511821746826,0.2931001186370849,0.9045360088348388,0.8133349418640137,0.0223968029022216,0.3361921310424804,5.0,3054.0,3059.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11139969024.0,134785622016.0,12.3,76013290496.0,11152458752.0,715980.0,230366.0,11.0,1812377600.0,47465271296.0,1.3446371897032592,0.0,23633920.0,21871.0,18553.0,0.0,2299.1875,46068.0,1626.0,41.0,78.938,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.967,0.0,1740.0,19.2,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1096343552.0,16651.0,4264419.0,0.0,41457.1875,46068.0,40776.0,47.0,83.221,0.0,1740.0,0,0,1.0,9,2,5558,0.59468919,1377,0.9751140276590983
5564,6.46655797958374,0.0777180194854736,0.049757957458496,0.298192024230957,2.0459330081939697,1.9516890048980715,0.0224733352661132,1.4457015991210938,20.0,3232.0,3252.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11125547008.0,134785622016.0,12.3,76013290496.0,11152774144.0,715980.0,230423.0,11.6,1813426176.0,47465271296.0,1.3454151480524634,0.0,23760896.0,21881.0,18646.0,0.0,2299.1875,46068.0,1626.0,41.0,78.715,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.159,0.0,1740.0,42.8,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1101791232.0,16674.0,4285744.0,0.0,41457.1875,46068.0,40776.0,48.0,114.814,0.0,1740.0,0,0,0.2276787492119587,5,13,6511,0.6870153333333334,1739,0.6896820167700449
5566,5.68051290512085,0.0769550800323486,0.0495140552520751,0.2911088466644287,1.2813398838043213,1.1881048679351809,0.023261547088623,0.6389684677124023,9.0,3532.0,3541.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11126743040.0,134785622016.0,12.3,76013290496.0,11174392832.0,715980.0,230813.0,11.0,1813950464.0,47465271296.0,1.345804127227065,0.0,24018944.0,21901.0,18832.0,0.0,2299.1875,46068.0,1626.0,41.0,80.557,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,98.2,0.0,1740.0,27.0,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1106370560.0,16692.0,4303428.0,29.0,41457.1875,46068.0,40776.0,49.0,161.33,29.0,1740.0,0,0,1.0,4,3,6060,0.7040139366666667,1740,0.9393529693285624
5567,5.665437936782837,0.0740230083465576,0.0487160682678222,0.2925779819488525,1.2723729610443115,1.1811559200286863,0.0231573581695556,0.6290664672851562,9.0,3532.0,3541.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11145945088.0,134785622016.0,12.3,76013290496.0,11179951104.0,715980.0,230901.0,10.8,1813950464.0,47465271296.0,1.345804127227065,0.0,24133632.0,21908.0,18907.0,0.0,2299.1875,46068.0,1626.0,41.0,79.256,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,97.905,0.0,1740.0,26.2,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1109106688.0,16704.0,4314071.0,37.0,41457.1875,46068.0,40776.0,50.0,221.329,37.0,1740.0,0,0,1.0,4,3,5463,0.59856584,1740,0.7098949948946635
5568,7.391386032104492,0.0768029689788818,0.0495641231536865,0.2934081554412842,2.979448080062866,2.8831470012664795,0.0238122940063476,2.3091349601745605,31.0,3708.0,3739.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11147159552.0,134785622016.0,12.3,76013290496.0,11187741696.0,715980.0,231130.0,5.5,1813950464.0,47465271296.0,1.345804127227065,0.0,24270848.0,21919.0,19010.0,0.0,2299.1875,46068.0,1626.0,41.0,78.914,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.5,112.0625,0.0,1740.0,26.4,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1113761792.0,16723.0,4332259.5,50.0,41457.1875,46068.0,40776.0,50.0,134.535,50.0,1687.5,0,0,0.1618033988749894,10,23,6242,0.8082945333333335,2126,0.9882626334826151
5569,5.531517028808594,0.0786898136138916,0.0507919788360595,0.2915670871734619,1.1295950412750244,1.0360491275787354,0.0228838920593261,0.4866414070129394,7.0,3497.0,3504.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11145617408.0,134785622016.0,12.3,76013290496.0,11201840128.0,715980.0,231365.0,11.4,1814474752.0,47465271296.0,1.3461931064016674,0.0,24395776.0,21929.0,19113.0,0.0,2299.1875,46068.0,1626.0,41.0,78.841,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.877,0.0,1740.0,24.0,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1119920128.0,16748.0,4356370.0,0.0,41457.1875,46068.0,40776.0,47.0,85.159,0.0,1740.0,0,0,1.0,14,2,5912,0.7906543633333333,1976,0.9945503870646158
5570,5.549010038375855,0.0785479545593261,0.0507080554962158,0.29150390625,1.1432161331176758,1.0526490211486816,0.0212314128875732,0.6335694789886475,9.0,2683.0,2692.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11149983744.0,134785622016.0,12.3,76013290496.0,11207087104.0,715980.0,231410.0,11.2,1814474752.0,47465271296.0,1.3461931064016674,0.0,24502272.0,21938.0,19206.0,0.0,2299.1875,46068.0,1626.0,41.0,78.635,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.024,0.0,1740.0,24.4,5874233344.0,68914384896.0,4.3582047225353815,1884160.0,1122861056.0,16760.0,4367836.0,0.0,41457.1875,46068.0,40776.0,47.0,85.027,0.0,1740.0,0,0,0.7415816237971964,7,3,5153,0.7499882066666667,1169,0.697093074520429
