trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:243] - DEBUG,log@rag@opentelemetry.sdk.trace.export - [__init__.py:116] - ERROR,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
361,8.206083059310913,1.4028880596160889,1.0006210803985596,4.798527956008911,1.5472631454467771,1.2539470195770264,0.0304498672485351,0.4289062023162842,6.0,3699.0,3705.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36390948864.0,134785609728.0,33.3,2443124918784.0,4051785333760.0,44826097.5,162777637.0,3.2,1811148800.0,47465263104.0,1.3437256422662136,876154880.0,7100416.0,20755.5,5920.0,0.0,2299.1875,46068.0,1626.0,37.0,62.2815,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.453,0.0,1005.0,26.8,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,509739008.0,14128.0,1975157.0,50.0,41465.1875,46068.0,40784.0,42.5,81.34700000000001,50.0,1005.0,0,0,1.0,9,2,6513,0.7278555333333333,1959,0.9997958143552145
362,7.905100107192993,1.401339054107666,0.9996750354766846,4.299824953079224,1.8956990242004397,1.46412992477417,0.0240764617919921,0.6059284210205078,8.0,3931.0,3939.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36398059520.0,134785609728.0,33.3,2443124920832.0,4051789464576.0,44826098.0,162777834.0,4.6,1811148800.0,47465263104.0,1.3437256422662136,876154880.0,7192576.0,20767.0,6004.0,0.0,2299.1875,46068.0,1626.0,37.0,62.227,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.036,0.0,1005.0,12.4,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,511873024.0,14135.0,1983503.0,0.0,41465.1875,46068.0,40784.0,40.0,64.953,0.0,1005.0,0,0,1.0,9,2,5704,0.7640814233333333,2008,0.9998706976572672
363,8.206657886505127,1.300614833831787,0.9001891613006592,4.597973108291626,1.9268531799316408,1.6478779315948486,0.0233299732208251,0.7978658676147461,12.0,3914.0,3926.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36293124096.0,134785609728.0,33.2,2443124920832.0,4051792978944.0,44826098.0,162778043.0,3.5,1811148800.0,47465263104.0,1.3437256422662136,876154880.0,7313408.0,20779.0,6107.0,0.0,2299.1875,46068.0,1626.0,37.0,62.908,0.0,1005.0,2.5,3617.1875,46068.0,2944.0,36.5,94.8215,2.5,1005.0,17.0,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,514740224.0,14146.0,1994592.0,0.0,41465.1875,46068.0,40784.0,40.0,67.59049999999999,0.0,1005.0,0,0,0.0,9,10,5624,0.7499477166666667,2018,0.996259073416392
364,7.094349145889282,1.2954528331756592,0.8946380615234375,3.89546012878418,1.5120558738708496,1.2256150245666504,0.022752046585083,0.5114758014678955,7.0,3233.0,3240.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36308713472.0,134785609728.0,33.2,2443124920832.0,4051799077888.0,44826098.0,162778187.0,3.6,1811148800.0,47465263104.0,1.3437256422662136,876154880.0,7442432.0,20790.0,6204.0,0.0,2299.1875,46068.0,1626.0,37.0,62.168,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.032,0.0,1005.0,34.6,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,518496256.0,14161.0,2009217.0,0.0,41465.1875,46068.0,40784.0,40.0,64.993,0.0,1005.0,0,0,1.0,9,2,6177,0.7965994666666667,1535,0.9994366566340128
365,8.70501708984375,1.5023391246795654,1.100921869277954,5.09856104850769,1.6410391330718994,1.3486790657043457,0.0232660770416259,0.5180530548095703,7.0,3751.0,3758.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,1,1,1,1,0.0,36298893312.0,134785609728.0,33.2,2443124924928.0,4051802289152.0,44826099.0,162778408.5,3.9,1811148800.0,47465263104.0,1.3437256422662136,876154880.0,7518208.0,20800.0,6282.5,0.5,2299.1875,46068.0,1626.0,37.0,62.9725,0.5,1005.0,21.5,3617.1875,46068.0,2944.0,37.0,96.7095,21.5,1005.0,14.6,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,521066496.0,14170.0,2019171.5,0.0,41465.1875,46068.0,40784.0,40.0,65.3505,0.0,1005.0,0,0,0.4166666666666666,9,2,5979,0.728168,2106,0.9606169859568278
366,7.703326940536499,1.5012779235839844,1.197309970855713,4.201048135757446,1.5553290843963623,1.262523174285889,0.0224838256835937,0.5114359855651855,7.0,3329.0,3336.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36359514112.0,134785609728.0,33.3,2443124924928.0,4051807794176.0,44826099.0,162778658.5,3.3,1811148800.0,47465263104.0,1.3437256422662136,876154880.0,7692288.0,20817.5,6422.0,0.0,2299.1875,46068.0,1626.0,37.0,62.2805,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,67.0,0.0,1005.0,28.7,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,524636160.0,14184.0,2033006.0,18.5,41465.1875,46068.0,40784.0,41.0,113.565,18.5,1005.0,0,0,0.4166666666666666,9,2,5828,0.7387283266666667,1768,0.9954676032066345
368,9.92284607887268,1.601811170578003,1.0996990203857422,5.102049827575684,2.7162320613861084,2.2307288646698,0.0226755142211914,1.4797942638397217,19.0,3349.0,3368.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,1,1,1,1,0.0,36377294848.0,134785609728.0,33.3,2443124924928.0,4051815861248.0,44826099.0,162779051.0,3.7,1811673088.0,47465263104.0,1.3441146214762776,876154880.0,7921664.0,20841.0,6611.5,0.0,2299.1875,46068.0,1626.0,37.0,62.2,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.5,89.9325,0.0,1005.0,15.1,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,528691200.0,14198.0,2048722.0,0.0,41465.1875,46068.0,40784.0,39.5,64.98400000000001,0.0,1005.0,0,0,0.0,9,12,5764,0.7303005833333334,1668,0.9997813900311788
369,8.101601839065552,1.2975549697875977,0.8974499702453613,4.700254917144775,1.6540160179138184,1.3629648685455322,0.0235877037048339,0.505394458770752,7.0,3842.0,3849.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36362481664.0,134785609728.0,33.3,2443124924928.0,4051823197184.0,44826099.0,162779307.0,2.8,1809915904.0,47465263104.0,1.3428109333425473,876154880.0,8042496.0,20855.5,6724.0,0.0,2299.1875,46068.0,1626.0,37.0,62.185,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,64.8195,0.0,1005.0,35.3,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,534487040.0,14222.0,2071347.0,50.0,41465.1875,46068.0,40784.0,41.5,98.2425,50.0,1005.0,0,0,1.0,9,2,6094,0.7464876333333335,2080,0.9999272425969442
370,8.60099196434021,1.592538833618164,1.100748062133789,4.920862197875977,1.6913878917694092,1.376410961151123,0.0237619876861572,0.5222935676574707,7.0,3863.0,3870.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,1,1,1,1,0.0,36271751168.0,134785609728.0,33.2,2443124924928.0,4051827565568.0,44826099.0,162779530.0,4.8,1808683008.0,47465263104.0,1.341896224418881,876154880.0,8138752.0,20867.0,6808.0,0.0,2299.1875,46068.0,1626.0,37.0,62.178,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.032,0.0,1005.0,7.4,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,536657920.0,14229.0,2079816.0,0.0,41465.1875,46068.0,40784.0,40.0,64.904,0.0,1005.0,0,0,1.0,7,2,6050,0.6956941866666666,1988,0.9862416783968607
371,8.404561042785645,1.5984840393066406,1.1013531684875488,4.597824096679688,1.8237419128417969,1.531383037567139,0.024033784866333,0.6719026565551758,9.0,3942.0,3951.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36268025856.0,134785609728.0,33.2,2443124926976.0,4051830946816.0,44826099.5,162779756.5,3.7,1808945152.0,47465263104.0,1.3420907140239131,876154880.0,8224768.0,20877.0,6888.5,0.5,2299.1875,46068.0,1626.0,37.0,62.228,0.5,1005.0,8.0,3617.1875,46068.0,2944.0,36.5,90.3415,8.0,1005.0,16.1,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,539256832.0,14239.0,2089894.0,0.0,41465.1875,46068.0,40784.0,39.5,69.1435,0.0,1005.0,0,0,1.0,7,2,6162,0.7015029666666667,1981,0.9959867596626282
372,7.798201084136963,1.4001100063323977,0.9991960525512696,4.202319145202637,1.6603260040283203,1.3660039901733398,0.0238327980041503,0.5100033283233643,7.0,3882.0,3889.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36302014464.0,134785609728.0,33.2,2443124929024.0,4051837205504.0,44826100.0,162780010.0,3.3,1809731584.0,47465263104.0,1.3426741828390092,876154880.0,8413184.0,20893.5,7033.0,0.0,2299.1875,46068.0,1626.0,37.0,62.212500000000006,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.233,0.0,1005.0,32.4,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,543606784.0,14255.5,2106744.0,23.5,41465.1875,46068.0,40784.0,41.0,115.3105,23.5,1005.0,0,0,1.0,8,2,5878,0.7503812833333333,2023,0.9998241066932678
373,7.501246213912964,1.3974590301513672,0.9962201118469238,4.29983377456665,1.35076904296875,1.1505770683288574,0.0231440067291259,0.4327800273895263,6.0,3207.0,3213.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36305195008.0,134785609728.0,33.2,2443124929024.0,4051841213440.0,44826100.0,162780208.0,4.4,1809731584.0,47465263104.0,1.3426741828390092,876154880.0,8503296.0,20904.0,7110.0,0.0,2299.1875,46068.0,1626.0,37.0,62.174,0.0,1005.0,2.0,3617.1875,46068.0,2944.0,37.0,64.061,2.0,1005.0,1.0,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,544997376.0,14260.0,2112146.0,0.0,41465.1875,46068.0,40784.0,40.0,64.904,0.0,1005.0,0,0,1.0,8,2,5724,0.7635976133333333,1479,0.9996722539265951
374,7.601247072219849,1.29449200630188,0.895042896270752,4.596410036087036,1.3267920017242432,1.0355570316314695,0.030257225036621,0.2786223888397217,4.0,3356.0,3360.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36324982784.0,134785609728.0,33.25,2443124929024.0,4051844672512.0,44826100.0,162780373.0,3.5,1809731584.0,47465263104.0,1.3426741828390092,876154880.0,8640512.0,20918.5,7233.0,0.0,2299.1875,46068.0,1626.0,37.0,62.205,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.125,0.0,1005.0,25.1,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,548208640.0,14271.0,2124546.5,21.5,41465.1875,46068.0,40784.0,41.0,91.219,21.5,1005.0,0,0,0.6035533905932737,9,2,6281,0.75610608,1633,0.9953280091285706
376,6.904687881469727,1.2993950843811035,0.8979368209838867,3.8954131603240967,1.4260461330413818,1.1365349292755127,0.0224378108978271,0.4333467483520508,6.0,3144.0,3150.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36290248704.0,134785609728.0,33.2,2443124933120.0,4051853591552.0,44826101.0,162780886.0,3.8,1809731584.0,47465263104.0,1.3426741828390092,876154880.0,8830976.0,20941.0,7410.0,0.0,2299.1875,46068.0,1626.0,37.0,62.212,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.081,0.0,1005.0,26.0,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,551714816.0,14283.0,2138160.0,0.0,41465.1875,46068.0,40784.0,40.0,64.855,0.0,1005.0,0,0,1.0,10,2,5429,0.7002068566666666,1492,0.9999237457911173
377,7.004063129425049,1.1987581253051758,0.7998080253601074,3.89937686920166,1.3398659229278564,1.0492150783538818,0.0222382545471191,0.3466014862060547,5.0,3076.0,3081.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36263454720.0,134785609728.0,33.2,2443124933120.0,4051857368064.0,44826101.0,162781190.5,3.6,1809993728.0,47465263104.0,1.342868672444041,876154880.0,8931328.0,20952.0,7504.5,0.5,2299.1875,46068.0,1626.0,37.0,62.657,0.5,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.4765,0.0,1005.0,14.1,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,554139648.0,14292.5,2147589.5,0.0,41465.1875,46068.0,40784.0,39.5,70.145,0.0,1005.0,0,0,1.0,14,2,5381,0.7435423533333333,1780,0.9973894556363424
378,7.704850196838379,1.5988600254058838,1.1998860836029053,4.297800064086914,1.545630931854248,1.2564399242401123,0.0223848819732666,0.5082921981811523,7.0,3367.0,3374.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36240437248.0,134785609728.0,33.2,2443124933120.0,4051861382144.0,44826101.0,162781507.0,4.0,1810780160.0,47465263104.0,1.3434521412591371,876154880.0,9060352.0,20965.0,7610.0,0.0,2299.1875,46068.0,1626.0,37.0,62.17,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.021,0.0,1005.0,20.6,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,556183552.0,14299.0,2155487.0,0.0,41465.1875,46068.0,40784.0,39.0,64.798,0.0,1005.0,0,0,0.4553418012614796,6,3,6335,0.6805545900000002,1823,0.7389523983001709
379,11.404924869537354,1.6011509895324707,1.1987359523773191,4.700387001037598,4.585788011550903,4.292472839355469,0.0227816104888916,3.521123170852661,45.0,3542.0,3587.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36237343402.66666,134785609728.0,33.2,2443124938581.333,4051867998549.3335,44826102.333333336,162781951.0,2.8000000000000003,1810780160.0,47465263104.0,1.3434521412591371,876154880.0,9181866.666666666,20977.0,7706.333333333333,0.3333333333333333,2299.1875,46068.0,1626.0,37.0,62.219,0.3333333333333333,1005.0,0.0,3617.1875,46068.0,2944.0,36.66666666666666,62.717000000000006,0.0,1005.0,39.96666666666666,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,562375338.6666666,14324.0,2179645.6666666665,15.666666666666666,41465.1875,46068.0,40784.0,40.0,81.615,15.666666666666666,1005.0,0,0,0.0,8,38,6059,0.6135311366666666,1865,0.9956506888071696
380,7.694026947021484,1.5928869247436523,1.0972111225128174,3.900017023086548,1.724802017211914,1.3472449779510498,0.0251796245574951,0.5225329399108887,7.0,3618.0,3625.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36211732480.0,134785609728.0,33.2,2443124941312.0,4051879441408.0,44826103.0,162782285.0,4.8,1810780160.0,47465263104.0,1.3434521412591371,876154880.0,9306112.0,20991.0,7810.0,0.0,2299.1875,46068.0,1626.0,37.0,62.129,0.0,1005.0,63.0,3617.1875,46068.0,2944.0,38.0,82.264,63.0,1005.0,1.4,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,570032128.0,14356.0,2209755.0,0.0,41465.1875,46068.0,40784.0,40.0,64.788,0.0,1005.0,0,0,1.0,8,3,6247,0.7330524,1940,0.7848268349965414
381,8.500631093978882,1.5980439186096191,1.1970329284667969,4.898694038391113,1.6462061405181885,1.3605129718780518,0.0222668647766113,0.6578419208526611,9.0,3185.0,3194.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,1,1,1,1,0.0,36192925696.0,134785609728.0,33.150000000000006,2443124941312.0,4051884542976.0,44826103.0,162782457.0,3.4,1810780160.0,47465263104.0,1.3434521412591371,876154880.0,9453568.0,21005.5,7927.0,0.0,2299.1875,46068.0,1626.0,37.0,62.192,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,63.4515,0.0,1005.0,19.5,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,572856320.0,14369.0,2220642.5,50.0,41465.1875,46068.0,40784.0,41.5,78.864,50.0,1005.0,0,0,0.686886723926607,6,3,6087,0.8076752533333332,1570,0.9978852073351542
382,8.904968976974487,1.5983519554138184,1.10121488571167,4.997966051101685,1.860295057296753,1.5676209926605225,0.0232148170471191,0.737903356552124,10.0,3771.0,3781.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,1,1,1,1,0.0,36253394944.0,134785609728.0,33.2,2443124941312.0,4051890865152.0,44826103.0,162782721.5,4.0,1810780160.0,47465263104.0,1.3434521412591371,876154880.0,9560064.0,21017.0,8012.0,0.0,2299.1875,46068.0,1626.0,37.0,62.267,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.07,0.0,1005.0,19.4,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,575713280.0,14379.0,2231806.0,0.0,41465.1875,46068.0,40784.0,40.0,64.855,0.0,1005.0,0,0,0.4553418012614796,4,6,6716,0.7176637499999999,2105,0.9987172484397888
383,9.433309078216553,1.503522872924805,1.1008021831512451,4.500776052474976,2.9348480701446533,2.563999891281128,0.0277326107025146,1.860203742980957,25.0,3121.0,3146.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36250906624.0,134785609728.0,33.2,2443124941312.0,4051896284160.0,44826103.0,162782958.0,5.0,1809518592.0,47465263104.0,1.3425161600349207,876154880.0,9682944.0,21028.0,8114.0,0.0,2299.1875,46068.0,1626.0,37.0,62.17,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,71.727,0.0,1005.0,1.4,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,579088384.0,14392.0,2244918.0,0.0,41465.1875,46068.0,40784.0,39.0,64.855,0.0,1005.0,0,0,0.3473350878504879,7,14,5445,0.6373011833333334,1514,0.6653349865227938
384,8.304630041122437,1.5006229877471924,1.0998899936676023,5.102083921432495,1.245715856552124,0.9527420997619628,0.0287601947784423,0.2723066806793213,4.0,3052.0,3056.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,1,1,1,1,0.0,36282892288.0,134785609728.0,33.2,2443124941312.0,4051901275136.0,44826103.0,162783192.5,3.1,1809780736.0,47465263104.0,1.3427106496399528,876154880.0,9766912.0,21038.0,8192.5,0.5,2299.1875,46068.0,1626.0,37.0,63.0455,0.5,1005.0,4.5,3617.1875,46068.0,2944.0,36.5,62.1835,4.5,1005.0,28.55,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,585680896.0,14420.0,2270755.5,0.0,41465.1875,46068.0,40784.0,39.5,70.178,0.0,1005.0,0,0,1.0,7,2,6388,0.7826436666666666,1576,0.9963299433390299
385,8.197080135345459,1.5982389450073242,1.1961500644683838,4.701300144195557,1.389551877975464,1.0953929424285889,0.0221304893493652,0.3478291034698486,5.0,3374.0,3379.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36293306368.0,134785609728.0,33.2,2443125944832.0,4051907462144.0,44826115.0,162783419.5,3.7,1810567168.0,47465263104.0,1.3432941184550489,876154880.0,9953280.0,21053.5,8332.0,0.0,2299.1875,46068.0,1626.0,37.0,62.2235,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.293000000000006,0.0,1005.0,18.3,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,587833344.0,14428.0,2279014.0,50.0,41465.1875,46068.0,40784.0,42.0,83.31049999999999,50.0,1005.0,0,0,1.0,7,2,6698,0.7143644766666667,1865,0.9837262233098348
386,9.098397970199583,1.4970669746398926,1.095757007598877,4.601876020431519,2.497551918029785,2.053895950317383,0.0222795009613037,1.3053243160247805,19.0,3377.0,3396.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36281823232.0,134785609728.0,33.2,2443125948928.0,4051912147968.0,44826116.0,162783606.0,4.8,1810567168.0,47465263104.0,1.3432941184550489,876154880.0,10051584.0,21065.0,8416.0,0.0,2299.1875,46068.0,1626.0,37.0,62.173,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.077,0.0,1005.0,9.6,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,589729792.0,14434.0,2286408.0,0.0,41465.1875,46068.0,40784.0,39.0,64.798,0.0,1005.0,0,0,0.1336306209562122,12,13,7312,0.8139437666666667,2214,0.9983587662378947
388,11.405051946640016,1.599704027175903,1.0994038581848145,4.399685859680176,4.797899961471558,4.436379909515381,0.0269627571105957,3.635355949401856,51.0,3619.0,3670.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36283928576.0,134785609728.0,33.2,2443125998080.0,4051923010560.0,44826117.0,162784092.5,3.4,1810567168.0,47465263104.0,1.3432941184550489,876154880.0,10334208.0,21090.5,8632.0,0.0,2299.1875,46068.0,1626.0,37.0,62.2425,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,65.4195,0.0,1005.0,21.6,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,599484416.0,14473.0,2324455.0,12.5,41465.1875,46068.0,40784.0,40.5,70.5625,12.5,1005.0,0,0,0.207919973353258,8,42,6668,0.7445505,1995,0.9892545541127523
389,7.404398918151855,1.5979759693145752,1.099409103393555,4.198055028915405,1.2882750034332275,0.9979939460754396,0.0225658416748046,0.2786657810211181,4.0,3312.0,3316.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36321548288.0,134785609728.0,33.25,2443126245888.0,4051934170112.0,44826121.5,162784410.0,2.7,1810567168.0,47465263104.0,1.3432941184550489,876154880.0,10397696.0,21099.0,8694.5,0.0,2299.1875,46068.0,1626.0,37.0,63.183,0.0,1005.0,12.0,3617.1875,46068.0,2944.0,36.5,71.395,12.0,1005.0,43.55,5951770624.0,68911230976.0,4.4157314983482205,3008274432.0,611852288.0,14526.0,2373132.0,0.0,41465.1875,46068.0,40784.0,40.0,71.374,0.0,1005.0,0,0,0.0,10,2,4932,0.7388336000000001,1194,0.9997580647468567
