id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
1418,181,0a5039e02b6ad8bc,6c09592c1f24857d,retrieve,2024-11-04 06:47:53.327731,2024-11-04 06:47:53.403575,[],OK,,1730702873.327731,1730702873.403575,0,0,1,0,0,0,1,10,4,0,0,0,0,0,0,0,0,"['2024-11-04 06:47:53,383 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:47:53,387 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,388 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,389 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,389 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,389 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,390 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,390 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,392 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,393 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:47:53,393 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,395 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,396 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,396 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,396 - httpcore.connection - [_trace.py:85] - DEBUG']",25.0,1005,0.07584404945373535
1419,181,ffa1ad8d077ef834,0a5039e02b6ad8bc,embedding,2024-11-04 06:47:53.328434,2024-11-04 06:47:53.377397,[],OK,,1730702873.328434,1730702873.377397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],25.0,1005,0.048963069915771484
1420,181,bdf8c152055460ba,6c09592c1f24857d,reranking,2024-11-04 06:47:53.416274,2024-11-04 06:47:53.796519,[],OK,,1730702873.416274,1730702873.796519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],25.0,1005,0.3802449703216553
1421,181,1b131ad0d525b0ff,6c09592c1f24857d,llm,2024-11-04 06:47:53.803548,2024-11-04 06:47:55.658256,[],OK,,1730702873.803548,1730702875.658256,0,0,1,0,0,0,0,10,0,0,1,1,1,1,1,1,1,"['2024-11-04 06:47:53,806 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:47:53,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:53,807 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,653 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,654 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:47:55,654 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,655 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,655 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,656 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,656 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:47:53,874 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:47:53,876 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:47:54,806 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 06:47:55,632 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:47:55,654 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.854707956314087
1422,181,f4b41cb34106a055,1b131ad0d525b0ff,llm_request,2024-11-04 06:47:53.873889,2024-11-04 06:47:55.631713,[],OK,,1730702873.873889,1730702875.631713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.7578239440917969
1423,181,123f758087aa289d,f4b41cb34106a055,llm_scheduler,2024-11-04 14:47:53.896870,2024-11-04 14:47:53.919850,[],OK,,1730702873.8968697,1730702873.9198503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],79.9,1005,0.022980690002441406
1424,181,60b24b7ec70abf15,f4b41cb34106a055,llm_generate,2024-11-04 14:47:54.624703,2024-11-04 14:47:55.605056,[],OK,,1730702874.6247027,1730702875.6050556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],79.9,1005,0.9803528785705566
1425,182,cb86916674440594,,query,2024-11-04 06:47:55.677962,2024-11-04 06:48:01.070355,[],OK,,1730702875.677962,1730702881.070355,0,0,2,1,1,1,4,20,4,1,1,1,1,1,1,1,1,"['2024-11-04 06:47:55,733 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:47:55,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,738 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,740 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,740 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,743 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:47:55,743 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,745 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,746 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,757 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:47:55,759 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 06:47:56,151 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:47:56,152 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 06:47:56,152 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 06:47:56,155 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,059 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,059 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:48:01,060 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,060 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,061 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,061 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,062 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:48:01,069 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:01,070 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 06:47:56,222 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:47:56,225 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:47:59,871 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 06:48:01,038 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:48:01,059 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,5.392392873764038
1426,182,ad752fc8f9589b83,cb86916674440594,retrieve,2024-11-04 06:47:55.678706,2024-11-04 06:47:55.751131,[],OK,,1730702875.678706,1730702875.751131,0,0,1,0,0,0,1,10,4,0,0,0,0,0,0,0,0,"['2024-11-04 06:47:55,733 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:47:55,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,738 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,740 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,740 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,743 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:47:55,743 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,745 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:47:55,746 - httpcore.connection - [_trace.py:85] - DEBUG']",13.2,1005,0.07242512702941895
1427,182,78d6dcec706d9312,ad752fc8f9589b83,embedding,2024-11-04 06:47:55.679418,2024-11-04 06:47:55.727672,[],OK,,1730702875.679418,1730702875.727672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,1005,0.04825401306152344
1428,182,81de88f0084b959a,cb86916674440594,reranking,2024-11-04 06:47:55.763678,2024-11-04 06:47:56.146303,[],OK,,1730702875.763678,1730702876.146303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,1005,0.38262486457824707
1429,182,bc06498fbfc59286,cb86916674440594,llm,2024-11-04 06:47:56.153138,2024-11-04 06:48:01.063817,[],OK,,1730702876.153138,1730702881.063817,0,0,1,0,0,0,0,10,0,0,1,1,1,1,1,1,1,"['2024-11-04 06:47:56,155 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:47:56,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,059 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,059 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:48:01,060 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,060 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,061 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,061 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,062 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:47:56,222 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:47:56,225 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:47:59,871 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 06:48:01,038 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:48:01,059 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.91067910194397
1430,182,8d693e576f40bc0b,bc06498fbfc59286,llm_request,2024-11-04 06:47:56.222580,2024-11-04 06:48:01.037332,[],OK,,1730702876.22258,1730702881.037332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,4.814752101898193
1431,182,3e2d4fb7da8610f9,8d693e576f40bc0b,llm_scheduler,2024-11-04 14:47:56.245572,2024-11-04 14:47:56.268563,[],OK,,1730702876.2455716,1730702876.2685633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],92.9,1005,0.022991657257080078
1432,182,cd03c60d39a54abb,8d693e576f40bc0b,llm_generate,2024-11-04 14:47:57.009595,2024-11-04 14:48:01.011213,[],OK,,1730702877.0095952,1730702881.0112128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],92.9,1005,4.001617670059204
1433,183,9e314d1587f972c7,,query,2024-11-04 06:48:01.082089,2024-11-04 06:48:02.647572,[],OK,,1730702881.082089,1730702882.647572,0,0,2,1,1,1,4,20,4,1,1,1,0,1,1,1,1,"['2024-11-04 06:48:01,136 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:01,140 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,141 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,142 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,142 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,142 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,145 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,146 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:48:01,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,148 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,148 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,148 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,148 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,161 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:01,164 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 06:48:01,549 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:01,550 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 06:48:01,550 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 06:48:01,554 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,636 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:48:02,637 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,639 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:48:02,646 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:02,647 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 06:48:01,618 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:48:01,621 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:48:02,615 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:48:02,637 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.5654830932617188
1434,183,596fe77c6f8728fb,9e314d1587f972c7,retrieve,2024-11-04 06:48:01.082865,2024-11-04 06:48:01.154979,[],OK,,1730702881.082865,1730702881.154979,0,0,1,0,0,0,1,10,4,0,0,0,0,0,0,0,0,"['2024-11-04 06:48:01,136 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:01,140 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,141 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,142 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,142 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,142 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,145 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,146 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:48:01,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,148 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,148 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,148 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,148 - httpcore.connection - [_trace.py:85] - DEBUG']",30.6,1005,0.0721139907836914
1435,183,9f5a483ac7ec3807,596fe77c6f8728fb,embedding,2024-11-04 06:48:01.083596,2024-11-04 06:48:01.131261,[],OK,,1730702881.083596,1730702881.131261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],30.6,1005,0.04766511917114258
1436,183,81b4c967e78f4782,9e314d1587f972c7,reranking,2024-11-04 06:48:01.169544,2024-11-04 06:48:01.544810,[],OK,,1730702881.169544,1730702881.54481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],30.6,1005,0.37526607513427734
1437,183,e7b480467673101a,9e314d1587f972c7,llm,2024-11-04 06:48:01.551456,2024-11-04 06:48:02.641068,[],OK,,1730702881.551456,1730702882.641068,0,0,1,0,0,0,0,10,0,0,1,1,0,1,1,1,1,"['2024-11-04 06:48:01,554 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:01,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,636 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:48:02,637 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,639 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:48:01,618 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:48:01,621 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:48:02,615 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:48:02,637 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.0896120071411133
1438,183,f09aea3f232fd99b,e7b480467673101a,llm_request,2024-11-04 06:48:01.618406,2024-11-04 06:48:02.614662,[],OK,,1730702881.618406,1730702882.614662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.9962558746337891
1439,183,969e2f76d568bbd1,f09aea3f232fd99b,llm_scheduler,2024-11-04 14:48:01.641169,2024-11-04 14:48:01.663931,[],OK,,1730702881.6411686,1730702881.6639311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],77.1,1005,0.022762537002563477
1440,183,d7fe17bb0f409c40,f09aea3f232fd99b,llm_generate,2024-11-04 14:48:02.312603,2024-11-04 14:48:02.587744,[],OK,,1730702882.3126023,1730702882.587744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],77.1,1005,0.27514171600341797
1441,184,3b980d2683e811f5,,query,2024-11-04 06:48:02.657078,2024-11-04 06:48:05.313198,[],OK,,1730702882.657078,1730702885.313198,0,0,2,1,1,1,4,20,4,1,1,1,1,1,1,1,1,"['2024-11-04 06:48:02,734 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:02,738 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,740 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,740 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,741 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,741 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,741 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,741 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,743 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,744 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:48:02,744 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,745 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,746 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,746 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 06:48:02,761 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:02,762 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 06:48:03,140 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:03,141 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 06:48:03,141 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 06:48:03,144 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 06:48:03,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:03,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:03,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:03,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:03,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:05,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:05,307 - httpx - [_client.py:1786] - INFO', '2024-11-04 06:48:05,307 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:05,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:05,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:05,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 06:48:05,309 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 06:48:05,312 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 06:48:05,313 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 06:48:03,210 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 06:48:03,213 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 06:48:04,908 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 06:48:05,287 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 06:48:05,308 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.6561200618743896
