id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
182,1037,10ed16cf462937d0,d11248c0071f8f98,llm_request,2024-10-31 02:17:12.720707,2024-10-31 02:17:13.612419,[],OK,,1730341032.720707,1730341033.612419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.891711950302124
183,1037,e12b9a453947068a,10ed16cf462937d0,llm_scheduler,2024-10-31 10:17:12.742224,2024-10-31 10:17:12.763740,[],OK,,1730341032.7422235,1730341032.7637396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.021516084671020508
184,1037,b5a5a01cfc81204b,10ed16cf462937d0,llm_generate,2024-10-31 10:17:13.238122,2024-10-31 10:17:13.583594,[],OK,,1730341033.238122,1730341033.583594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.3454720973968506
185,1038,d6cd23af0cf9e9fc,,query,2024-10-31 02:17:19.669747,2024-10-31 02:17:28.155964,[],OK,,1730341039.669747,1730341048.155964,1,8,3,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:17:19,724 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:19,729 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,730 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,735 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:19,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:20,754 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:20,758 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:17:21,150 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:21,151 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:17:21,151 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:17:21,154 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:17:21,155 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,155 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,155 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,156 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,135 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,136 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:22,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,139 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:17:22,147 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:22,148 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:17:24,150 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:17:26,153 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:17:28,155 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:17:20,397 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:17:21,217 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:17:21,219 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:17:22,113 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:17:22,136 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,8.48621678352356
186,1038,054f7618fa158587,d6cd23af0cf9e9fc,retrieve,2024-10-31 02:17:19.670565,2024-10-31 02:17:20.744996,[],OK,,1730341039.670565,1730341040.744996,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,"['2024-10-31 02:17:19,724 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:19,729 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,730 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,735 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:19,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:19,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:20,397 - vllm.engine.metrics - [metrics.py:295] - INFO']",12.2,1005,1.0744311809539795
187,1038,3cdcaf7a7d7c250b,054f7618fa158587,embedding,2024-10-31 02:17:19.671309,2024-10-31 02:17:19.719159,[],OK,,1730341039.671309,1730341039.719159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.04784989356994629
188,1038,8a299ba344b26a10,d6cd23af0cf9e9fc,reranking,2024-10-31 02:17:20.764510,2024-10-31 02:17:21.145826,[],OK,,1730341040.76451,1730341041.145826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.3813161849975586
189,1038,66fdc24587f13c02,d6cd23af0cf9e9fc,llm,2024-10-31 02:17:21.152061,2024-10-31 02:17:22.140825,[],OK,,1730341041.152061,1730341042.140825,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1,1,"['2024-10-31 02:17:21,154 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:17:21,155 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,155 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,155 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,156 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,156 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:21,157 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,135 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,136 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:22,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:22,139 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:17:21,217 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:17:21,219 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:17:22,113 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:17:22,136 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9887640476226807
190,1038,4aeeb090601bb630,66fdc24587f13c02,llm_request,2024-10-31 02:17:21.217116,2024-10-31 02:17:22.113057,[],OK,,1730341041.217116,1730341042.113057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8959407806396484
191,1038,15e99de7597becad,4aeeb090601bb630,llm_scheduler,2024-10-31 10:17:21.237847,2024-10-31 10:17:21.258577,[],OK,,1730341041.2378466,1730341041.258577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.02073049545288086
192,1038,fe0e65307a9bc740,4aeeb090601bb630,llm_generate,2024-10-31 10:17:21.734501,2024-10-31 10:17:22.083670,[],OK,,1730341041.7345006,1730341042.08367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.3491692543029785
193,1039,d9f97da0cc7257a5,,query,2024-10-31 02:17:28.171357,2024-10-31 02:17:36.577181,[],OK,,1730341048.171357,1730341056.577181,1,8,3,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:17:28,228 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:28,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,234 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,238 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,239 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:28,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,242 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,242 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,259 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:29,263 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:17:29,658 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:29,658 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:17:29,659 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:17:29,662 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:17:29,663 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,663 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,663 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,664 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,558 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,559 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:30,559 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,560 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,560 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,560 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,561 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:17:30,569 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:30,570 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:17:32,572 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:17:34,575 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:17:36,576 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:17:29,724 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:17:29,726 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:17:30,258 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:17:30,538 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:17:30,558 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,8.405824184417725
194,1039,5c0da477ce27025d,d9f97da0cc7257a5,retrieve,2024-10-31 02:17:28.172276,2024-10-31 02:17:29.250838,[],OK,,1730341048.172276,1730341049.250838,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:17:28,228 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:28,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,234 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,238 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,239 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:28,239 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,242 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:28,242 - httpcore.connection - [_trace.py:85] - DEBUG']",7.4,1005,1.0785620212554932
195,1039,8025b66a1441f30e,5c0da477ce27025d,embedding,2024-10-31 02:17:28.173076,2024-10-31 02:17:28.222229,[],OK,,1730341048.173076,1730341048.222229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.4,1005,0.04915308952331543
196,1039,08cdbc0c9d086c41,d9f97da0cc7257a5,reranking,2024-10-31 02:17:29.274645,2024-10-31 02:17:29.653819,[],OK,,1730341049.274645,1730341049.653819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.4,1005,0.37917399406433105
197,1039,54e3df5951771d03,d9f97da0cc7257a5,llm,2024-10-31 02:17:29.659866,2024-10-31 02:17:30.563201,[],OK,,1730341049.659866,1730341050.563201,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,1,1,1,"['2024-10-31 02:17:29,662 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:17:29,663 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,663 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,663 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,664 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:29,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,558 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,559 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:30,559 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,560 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,560 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,560 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:30,561 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:17:29,724 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:17:29,726 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:17:30,258 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:17:30,538 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:17:30,558 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9033348560333252
198,1039,7cdbce6cfca9ed85,54e3df5951771d03,llm_request,2024-10-31 02:17:29.724438,2024-10-31 02:17:30.537362,[],OK,,1730341049.724438,1730341050.537362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8129241466522217
199,1039,b83720586e819cc2,7cdbce6cfca9ed85,llm_scheduler,2024-10-31 10:17:29.744725,2024-10-31 10:17:29.765012,[],OK,,1730341049.7447252,1730341049.765012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],19.0,1005,0.02028679847717285
200,1039,56e144d91a55765c,7cdbce6cfca9ed85,llm_generate,2024-10-31 10:17:30.240009,2024-10-31 10:17:30.513527,[],OK,,1730341050.2400086,1730341050.5135274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],19.0,1005,0.27351880073547363
201,1040,d39d004cffb0d1a4,,query,2024-10-31 02:17:36.586865,2024-10-31 02:17:45.075525,[],OK,,1730341056.586865,1730341065.075525,1,8,3,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:17:36,641 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:36,646 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,647 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,648 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,648 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,648 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,649 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,649 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,651 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,651 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:36,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,653 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,653 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,654 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,654 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,654 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:37,673 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:37,677 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:17:38,069 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:38,070 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:17:38,070 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:17:38,073 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:17:38,074 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:38,074 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:38,075 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:38,075 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:38,076 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:38,076 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:38,076 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:38,076 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:38,076 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:39,055 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:39,056 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:39,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:39,057 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:39,058 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:39,058 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:39,059 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:17:39,067 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:39,068 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:17:41,070 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:17:43,072 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:17:45,075 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:17:38,136 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:17:38,139 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:17:38,670 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:17:39,034 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:17:39,056 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,8.488660097122192
202,1040,3c7febda9078e246,d39d004cffb0d1a4,retrieve,2024-10-31 02:17:36.587709,2024-10-31 02:17:37.661579,[],OK,,1730341056.587709,1730341057.661579,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:17:36,641 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:17:36,646 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,647 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,648 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,648 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,648 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,649 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,649 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,651 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,651 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:17:36,652 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,653 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,653 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,654 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,654 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:17:36,654 - httpcore.connection - [_trace.py:85] - DEBUG']",12.4,1005,1.0738699436187744
203,1040,fd3023fe33303922,3c7febda9078e246,embedding,2024-10-31 02:17:36.588470,2024-10-31 02:17:36.635884,[],OK,,1730341056.58847,1730341056.635884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.04741406440734863
